singular_index,singular_value,p,cumulative_energy
0,8.718499400579528,0.6424423287072795,0.6424423287072795
1,5.4395338716675825,0.2500771633431532,0.8925194920504327
2,3.5660672035389323,0.10748050794956727,1.0
