singular_index,singular_value,p,cumulative_energy
0,0.9698572486179562,0.8191458192451097,0.8191458192451097
1,0.3798848797469132,0.12567520521363904,0.9448210244587487
2,0.25171785543584335,0.05517897554125126,1.0
