i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.6732302807186279,1
0,2,0.6521012358868604,2
1,0,0.6732302807186279,1
1,1,1.0,0
1,2,0.8391320805543122,1
2,0,0.6521012358868604,2
2,1,0.8391320805543122,1
2,2,1.0,0
