segment,tau_norm,tau_over_base,base_norm
0,0.4573598727258104,0.00414078666576735,110.45241149632005
1,0.5270486276329612,0.0047717258545371,110.45241149632005
2,0.626665690665907,0.005673626154253641,110.45241149632005
3,0.6418999128836298,0.00581155181845003,110.45241149632005
4,0.5949313107004687,0.005386313459713734,110.45241149632005
