merge_scale,metric,value,selected
0.0,forecast/mse,0.47728314995765686,0
0.05,forecast/mse,0.37287989258766174,0
0.1,forecast/mse,0.2994166314601898,0
0.15,forecast/mse,0.2657938599586487,1
0.2,forecast/mse,0.26910731196403503,0
0.25,forecast/mse,0.29897069931030273,0
0.3,forecast/mse,0.34558191895484924,0
0.35,forecast/mse,0.4027625322341919,0
0.4,forecast/mse,0.46626874804496765,0
0.45,forecast/mse,0.5321727395057678,0
0.5,forecast/mse,0.5967732667922974,0
0.55,forecast/mse,0.6589891314506531,0
0.6,forecast/mse,0.7261979579925537,0
0.65,forecast/mse,0.8151830434799194,0
0.7,forecast/mse,0.9346697926521301,0
0.75,forecast/mse,1.0732338428497314,0
0.8,forecast/mse,1.213534951210022,0
0.85,forecast/mse,1.3483929634094238,0
0.9,forecast/mse,1.478292465209961,0
0.95,forecast/mse,1.6053111553192139,0
1.0,forecast/mse,1.731986165046692,0
1.05,forecast/mse,1.860612392425537,0
1.1,forecast/mse,1.993526816368103,0
1.15,forecast/mse,2.132760763168335,0
1.2,forecast/mse,2.2803521156311035,0
