merge_scale,metric,value,selected
0.0,forecast/mse,0.4506819546222687,0
0.05,forecast/mse,0.42277637124061584,0
0.1,forecast/mse,0.39742013812065125,0
0.15,forecast/mse,0.3756348490715027,0
0.2,forecast/mse,0.3582288324832916,0
0.25,forecast/mse,0.34576550126075745,0
0.3,forecast/mse,0.33845260739326477,0
0.35,forecast/mse,0.33628594875335693,1
0.4,forecast/mse,0.3388901948928833,0
0.45,forecast/mse,0.3457098603248596,0
0.5,forecast/mse,0.3561862111091614,0
0.55,forecast/mse,0.3699593245983124,0
0.6,forecast/mse,0.3871750831604004,0
0.65,forecast/mse,0.4084635078907013,0
0.7,forecast/mse,0.43485110998153687,0
0.75,forecast/mse,0.46784111857414246,0
0.8,forecast/mse,0.5095065832138062,0
0.85,forecast/mse,0.5625250339508057,0
0.9,forecast/mse,0.6301649212837219,0
0.95,forecast/mse,0.7164599299430847,0
1.0,forecast/mse,0.8264161348342896,0
1.05,forecast/mse,0.9652652144432068,0
1.1,forecast/mse,1.1381324529647827,0
1.15,forecast/mse,1.3493950366973877,0
1.2,forecast/mse,1.6027201414108276,0
