parameter,shape,rank,i,j,angle_index,angle_rad
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,0,1,4,1.0963189446755677
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,0,1,5,1.1619997726498639
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,0,1,6,1.278490815744947
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,0,1,7,1.5319370225521847
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,0,2,0,0.4410135428205857
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,0,2,1,0.5742658563080013
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,0,2,2,0.7476004184905931
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,0,2,3,0.7827260925794448
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,0,2,4,0.9496061797819558
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,0,2,5,1.1311654278775753
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,0,2,6,1.262018642593585
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,0,2,7,1.448737368910768
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,0,0,0.2699860472485802
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,0,1,0.47539036373299276
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,0,2,0.5943823605689966
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,0,3,0.7203525414941976
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,0,4,1.0963189446755675
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,0,5,1.1619997726498639
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,0,6,1.278490815744947
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,0,7,1.5319370225521847
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,2,0,0.36566447275181524
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,2,1,0.5377036418913149
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,2,2,0.5988493028420006
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,2,3,0.6789304317484511
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,2,4,0.7759337492938134
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,2,5,0.9440867255204742
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,2,6,1.107674705929752
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,2,7,1.4965630356320514
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,0,0,0.44101354282058647
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,0,1,0.5742658563080016
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,0,2,0.7476004184905929
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,0,3,0.7827260925794449
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,0,4,0.9496061797819557
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,0,5,1.1311654278775753
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,0,6,1.2620186425935853
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,0,7,1.448737368910768
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,1,0,0.3656644727518149
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,1,1,0.5377036418913147
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,1,2,0.5988493028420016
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,1,3,0.6789304317484506
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,1,4,0.7759337492938131
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,1,5,0.9440867255204742
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,1,6,1.107674705929752
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,1,7,1.4965630356320514
decoder.output_projection.weight,100x64,8,0,1,0,0.0
decoder.output_projection.weight,100x64,8,0,1,1,0.0
decoder.output_projection.weight,100x64,8,0,1,2,0.0
decoder.output_projection.weight,100x64,8,0,1,3,0.0
decoder.output_projection.weight,100x64,8,0,1,4,0.0
decoder.output_projection.weight,100x64,8,0,1,5,0.0
decoder.output_projection.weight,100x64,8,0,1,6,0.0
decoder.output_projection.weight,100x64,8,0,1,7,0.0
decoder.output_projection.weight,100x64,8,0,2,0,0.0
decoder.output_projection.weight,100x64,8,0,2,1,0.0
decoder.output_projection.weight,100x64,8,0,2,2,0.0
decoder.output_projection.weight,100x64,8,0,2,3,0.0
decoder.output_projection.weight,100x64,8,0,2,4,0.0
decoder.output_projection.weight,100x64,8,0,2,5,0.0
decoder.output_projection.weight,100x64,8,0,2,6,0.0
decoder.output_projection.weight,100x64,8,0,2,7,0.0
decoder.output_projection.weight,100x64,8,1,0,0,0.0
decoder.output_projection.weight,100x64,8,1,0,1,0.0
decoder.output_projection.weight,100x64,8,1,0,2,0.0
decoder.output_projection.weight,100x64,8,1,0,3,0.0
decoder.output_projection.weight,100x64,8,1,0,4,0.0
decoder.output_projection.weight,100x64,8,1,0,5,0.0
decoder.output_projection.weight,100x64,8,1,0,6,0.0
decoder.output_projection.weight,100x64,8,1,0,7,0.0
decoder.output_projection.weight,100x64,8,1,2,0,0.0
decoder.output_projection.weight,100x64,8,1,2,1,0.0
decoder.output_projection.weight,100x64,8,1,2,2,0.0
decoder.output_projection.weight,100x64,8,1,2,3,0.0
decoder.output_projection.weight,100x64,8,1,2,4,0.0
decoder.output_projection.weight,100x64,8,1,2,5,0.0
decoder.output_projection.weight,100x64,8,1,2,6,0.0
decoder.output_projection.weight,100x64,8,1,2,7,0.0
decoder.output_projection.weight,100x64,8,2,0,0,0.0
decoder.output_projection.weight,100x64,8,2,0,1,0.0
decoder.output_projection.weight,100x64,8,2,0,2,0.0
decoder.output_projection.weight,100x64,8,2,0,3,0.0
decoder.output_projection.weight,100x64,8,2,0,4,0.0
decoder.output_projection.weight,100x64,8,2,0,5,0.0
decoder.output_projection.weight,100x64,8,2,0,6,0.0
decoder.output_projection.weight,100x64,8,2,0,7,0.0
decoder.output_projection.weight,100x64,8,2,1,0,0.0
decoder.output_projection.weight,100x64,8,2,1,1,0.0
decoder.output_projection.weight,100x64,8,2,1,2,0.0
decoder.output_projection.weight,100x64,8,2,1,3,0.0
decoder.output_projection.weight,100x64,8,2,1,4,0.0
decoder.output_projection.weight,100x64,8,2,1,5,0.0
decoder.output_projection.weight,100x64,8,2,1,6,0.0
decoder.output_projection.weight,100x64,8,2,1,7,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,0,1,0,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,0,1,1,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,0,1,2,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,0,1,3,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,0,1,4,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,0,1,5,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,0,1,6,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,0,1,7,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,0,2,0,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,0,2,1,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,0,2,2,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,0,2,3,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,0,2,4,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,0,2,5,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,0,2,6,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,0,2,7,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,1,0,0,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,1,0,1,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,1,0,2,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,1,0,3,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,1,0,4,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,1,0,5,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,1,0,6,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,1,0,7,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,1,2,0,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,1,2,1,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,1,2,2,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,1,2,3,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,1,2,4,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,1,2,5,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,1,2,6,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,1,2,7,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,2,0,0,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,2,0,1,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,2,0,2,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,2,0,3,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,2,0,4,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,2,0,5,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,2,0,6,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,2,0,7,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,2,1,0,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,2,1,1,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,2,1,2,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,2,1,3,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,2,1,4,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,2,1,5,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,2,1,6,0.0
encoder.encoder.layers.0.linear1.weight,512x128,8,2,1,7,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,0,1,0,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,0,1,1,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,0,1,2,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,0,1,3,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,0,1,4,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,0,1,5,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,0,1,6,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,0,1,7,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,0,2,0,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,0,2,1,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,0,2,2,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,0,2,3,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,0,2,4,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,0,2,5,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,0,2,6,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,0,2,7,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,1,0,0,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,1,0,1,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,1,0,2,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,1,0,3,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,1,0,4,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,1,0,5,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,1,0,6,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,1,0,7,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,1,2,0,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,1,2,1,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,1,2,2,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,1,2,3,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,1,2,4,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,1,2,5,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,1,2,6,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,1,2,7,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,2,0,0,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,2,0,1,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,2,0,2,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,2,0,3,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,2,0,4,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,2,0,5,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,2,0,6,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,2,0,7,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,2,1,0,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,2,1,1,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,2,1,2,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,2,1,3,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,2,1,4,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,2,1,5,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,2,1,6,0.0
encoder.encoder.layers.0.linear2.weight,128x512,8,2,1,7,0.0
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,1,0,0.729204676555215
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,1,1,1.0560266249507517
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,1,2,1.1203276217250484
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,1,3,1.1650180166575135
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,1,4,1.2554652566151714
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,1,5,1.3450250653467761
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,1,6,1.418835273176212
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,1,7,1.5287180737594377
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,2,0,0.8454777987557162
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,2,1,0.9610217917872261
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,2,2,1.135085435093678
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,2,3,1.188287049506743
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,2,4,1.2827334408349425
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,2,5,1.3630752940707336
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,2,6,1.4616068294154407
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,2,7,1.4638108148759288
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,0,0,0.729204676555215
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,0,1,1.0560266249507517
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,0,2,1.1203276217250482
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,0,3,1.1650180166575135
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,0,4,1.2554652566151714
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,0,5,1.3450250653467761
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,0,6,1.418835273176212
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,0,7,1.5287180737594377
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,2,0,0.8690291976848807
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,2,1,0.9948223769716119
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,2,2,1.0620141979357651
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,2,3,1.2518771081235573
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,2,4,1.346161440131407
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,2,5,1.4498015116524463
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,2,6,1.4949247163717978
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,2,7,1.5163843464907405
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,0,0,0.845477798755716
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,0,1,0.961021791787226
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,0,2,1.1350854350936779
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,0,3,1.1882870495067426
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,0,4,1.2827334408349422
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,0,5,1.3630752940707336
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,0,6,1.4616068294154407
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,0,7,1.4638108148759288
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,1,0,0.8690291976848807
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,1,1,0.9948223769716124
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,1,2,1.0620141979357651
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,1,3,1.2518771081235573
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,1,4,1.346161440131407
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,1,5,1.4498015116524463
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,1,6,1.4949247163717978
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,1,7,1.5163843464907405
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,1,0,0.34770032287381175
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,1,1,0.5112874888554976
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,1,2,0.5683783869835606
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,1,3,0.6905600136182133
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,1,4,0.8573442645106631
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,1,5,1.0706341680291365
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,1,6,1.177680147924737
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,1,7,1.5640216291177038
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,2,0,0.5198652555499481
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,2,1,0.5714760219753404
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,2,2,0.6175547346074463
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,2,3,0.6825245533659763
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,2,4,0.7470050096105795
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,2,5,0.9236070792002645
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,2,6,1.137466027707062
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,2,7,1.3975657261801178
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,0,0,0.3477003228738124
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,0,1,0.5112874888554971
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,0,2,0.5683783869835608
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,0,3,0.6905600136182127
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,0,4,0.8573442645106627
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,0,5,1.0706341680291362
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,0,6,1.1776801479247367
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,0,7,1.564021629117704
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,2,0,0.5208573636523742
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,2,1,0.5389503096118138
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,2,2,0.7101874431181039
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,2,3,0.7963292363661169
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,2,4,0.8637131608851807
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,2,5,0.9859556787353986
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,2,6,1.2991276398331655
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,2,7,1.4929965403519552
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,0,0,0.5198652555499474
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,0,1,0.5714760219753406
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,0,2,0.617554734607446
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,0,3,0.6825245533659763
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,0,4,0.7470050096105796
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,0,5,0.9236070792002651
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,0,6,1.137466027707062
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,0,7,1.3975657261801178
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,1,0,0.5208573636523747
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,1,1,0.5389503096118138
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,1,2,0.7101874431181033
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,1,3,0.7963292363661166
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,1,4,0.8637131608851806
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,1,5,0.9859556787353987
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,1,6,1.2991276398331655
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,1,7,1.492996540351955
encoder.encoder.layers.1.linear1.weight,512x128,8,0,1,0,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,0,1,1,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,0,1,2,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,0,1,3,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,0,1,4,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,0,1,5,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,0,1,6,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,0,1,7,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,0,2,0,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,0,2,1,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,0,2,2,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,0,2,3,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,0,2,4,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,0,2,5,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,0,2,6,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,0,2,7,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,1,0,0,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,1,0,1,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,1,0,2,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,1,0,3,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,1,0,4,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,1,0,5,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,1,0,6,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,1,0,7,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,1,2,0,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,1,2,1,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,1,2,2,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,1,2,3,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,1,2,4,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,1,2,5,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,1,2,6,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,1,2,7,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,2,0,0,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,2,0,1,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,2,0,2,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,2,0,3,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,2,0,4,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,2,0,5,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,2,0,6,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,2,0,7,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,2,1,0,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,2,1,1,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,2,1,2,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,2,1,3,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,2,1,4,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,2,1,5,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,2,1,6,0.0
encoder.encoder.layers.1.linear1.weight,512x128,8,2,1,7,0.0
encoder.encoder.layers.1.linear2.weight,128x512,8,0,1,0,0.0
encoder.encoder.layers.1.linear2.weight,128x512,8,0,1,1,0.0
encoder.encoder.layers.1.linear2.weight,128x512,8,0,1,2,0.0
encoder.encoder.layers.1.linear2.weight,128x512,8,0,1,3,0.0
encoder.encoder.layers.1.linear2.weight,128x512,8,0,1,4,0.0
encoder.encoder.layers.1.linear2.weight,128x512,8,0,1,5,0.0
encoder.encoder.layers.1.linear2.weight,128x512,8,0,1,6,0.0
encoder.encoder.layers.1.linear2.weight,128x512,8,0,1,7,0.0
encoder.encoder.layers.1.linear2.weight,128x512,8,0,2,0,0.0
encoder.encoder.layers.1.linear2.weight,128x512,8,0,2,1,0.0
encoder.encoder.layers.1.linear2.weight,128x512,8,0,2,2,0.0
encoder.encoder.layers.1.linear2.weight,128x512,8,0,2,3,0.0
encoder.encoder.layers.1.linear2.weight,128x512,8,0,2,4,0.0
encoder.encoder.layers.1.linear2.weight,128x512,8,0,2,5,0.0
encoder.encoder.layers.1.linear2.weight,128x512,8,0,2,6,0.0
encoder.encoder.layers.1.linear2.weight,128x512,8,0,2,7,0.0
encoder.encoder.layers.1.linear2.weight,128x512,8,1,0,0,0.0
encoder.encoder.layers.1.linear2.weight,128x512,8,1,0,1,0.0
encoder.encoder.layers.1.linear2.weight,128x512,8,1,0,2,0.0
encoder.encoder.layers.1.linear2.weight,128x512,8,1,0,3,0.0
encoder.encoder.layers.1.linear2.weight,128x512,8,1,0,4,0.0
encoder.encoder.layers.1.linear2.weight,128x512,8,1,0,5,0.0
encoder.encoder.layers.1.linear2.weight,128x512,8,1,0,6,0.0
encoder.encoder.layers.1.linear2.weight,128x512,8,1,0,7,0.0
