singular_index,singular_value,p,cumulative_energy
0,4.934771244828206,0.5236778070975489,0.5236778070975489
1,2.769788172802668,0.16497693522674256,0.6886547423242915
2,2.6823383936195584,0.1547238453396433,0.8433785876639348
3,2.010545842203346,0.08692767785147197,0.9303062655154067
4,1.8002458107472448,0.06969373448459347,1.0000000000000002
