i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.2358353019074402,1
0,2,0.20773895687174374,2
1,0,0.2358353019074402,1
1,1,1.0,0
1,2,0.2387435789115142,1
2,0,0.20773895687174374,2
2,1,0.2387435789115142,1
2,2,1.0,0
