merge_scale,column,block,metric,value,n_windows,eval_seed
0.0,test,test,forecast/mse,0.8200938105583191,3365,8
0.0,test,test,forecast/rmse,0.9055903105479426,3365,8
0.0,test,test,forecast/mae,0.6571328639984131,3365,8
0.1,test,test,forecast/mse,0.3571166694164276,3365,8
0.1,test,test,forecast/rmse,0.5975923940416474,3365,8
0.1,test,test,forecast/mae,0.432123601436615,3365,8
0.15,test,test,forecast/mse,0.23258912563323975,3365,8
0.15,test,test,forecast/rmse,0.4822749481708953,3365,8
0.15,test,test,forecast/mae,0.380415141582489,3365,8
0.2,test,test,forecast/mse,0.20810899138450623,3365,8
0.2,test,test,forecast/rmse,0.45618964410046203,3365,8
0.2,test,test,forecast/mae,0.37526559829711914,3365,8
0.3,test,test,forecast/mse,0.29176127910614014,3365,8
0.3,test,test,forecast/rmse,0.5401493118630627,3365,8
0.3,test,test,forecast/mae,0.4417502284049988,3365,8
0.4,test,test,forecast/mse,0.3798640966415405,3365,8
0.4,test,test,forecast/rmse,0.6163311582595354,3365,8
0.4,test,test,forecast/mae,0.5174246430397034,3365,8
0.5,test,test,forecast/mse,0.44458094239234924,3365,8
0.5,test,test,forecast/rmse,0.6667690322685579,3365,8
0.5,test,test,forecast/mae,0.5699689388275146,3365,8
0.6,test,test,forecast/mse,0.49533936381340027,3365,8
0.6,test,test,forecast/rmse,0.7038034980116256,3365,8
0.6,test,test,forecast/mae,0.6070665717124939,3365,8
0.7,test,test,forecast/mse,0.5389929413795471,3365,8
0.7,test,test,forecast/rmse,0.734161386467272,3365,8
0.7,test,test,forecast/mae,0.6347947716712952,3365,8
0.8,test,test,forecast/mse,0.5758480429649353,3365,8
0.8,test,test,forecast/rmse,0.75884652134996,3365,8
0.8,test,test,forecast/mae,0.6541635990142822,3365,8
0.9,test,test,forecast/mse,0.6039721965789795,3365,8
0.9,test,test,forecast/rmse,0.7771564813980383,3365,8
0.9,test,test,forecast/mae,0.664799690246582,3365,8
1.0,test,test,forecast/mse,0.6229391098022461,3365,8
1.0,test,test,forecast/rmse,0.7892649173770782,3365,8
1.0,test,test,forecast/mae,0.6680986285209656,3365,8
1.1,test,test,forecast/mse,0.6352468132972717,3365,8
1.1,test,test,forecast/rmse,0.797023721916275,3365,8
1.1,test,test,forecast/mae,0.6675458550453186,3365,8
1.2,test,test,forecast/mse,0.6473264098167419,3365,8
1.2,test,test,forecast/rmse,0.80456597604966,3365,8
1.2,test,test,forecast/mae,0.6674240827560425,3365,8
1.3,test,test,forecast/mse,0.668394923210144,3365,8
1.3,test,test,forecast/rmse,0.8175542325804106,3365,8
1.3,test,test,forecast/mae,0.6727814674377441,3365,8
1.4,test,test,forecast/mse,0.7057605385780334,3365,8
1.4,test,test,forecast/rmse,0.8400955532426257,3365,8
1.4,test,test,forecast/mae,0.6876869797706604,3365,8
1.5,test,test,forecast/mse,0.7615187764167786,3365,8
1.5,test,test,forecast/rmse,0.8726504319696281,3365,8
1.5,test,test,forecast/mae,0.7131931781768799,3365,8
