model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,val_base,val,reconstruction/score_mean,0.0400762785632922,1.0,37026,124
ft_0,val_base,val,reconstruction/score_mean,0.04698651457671101,1.1724270880717012,37026,124
ft_1,val_base,val,reconstruction/score_mean,0.05498709384594848,1.3720608753407013,37026,124
merged,val_base,val,reconstruction/score_mean,0.11636302950806351,2.903538793510784,37026,124
base,val_base,val,reconstruction/score_p50,0.006402920698747039,1.0,37026,124
ft_0,val_base,val,reconstruction/score_p50,0.016284527257084846,2.543296727112597,37026,124
ft_1,val_base,val,reconstruction/score_p50,0.024576252326369286,3.838287788130581,37026,124
merged,val_base,val,reconstruction/score_p50,0.08793117105960846,13.732978307355165,37026,124
base,val_base,val,reconstruction/score_p95,0.23884887248277664,1.0,37026,124
ft_0,val_base,val,reconstruction/score_p95,0.2428871989250183,1.0169074544931456,37026,124
ft_1,val_base,val,reconstruction/score_p95,0.24929725378751755,1.043744737817401,37026,124
merged,val_base,val,reconstruction/score_p95,0.31248582154512405,1.3082993371369478,37026,124
base,val_base,val,reconstruction/score_p99,0.5972611010074615,1.0,37026,124
ft_0,val_base,val,reconstruction/score_p99,0.5826300978660583,0.9755031708632563,37026,124
ft_1,val_base,val,reconstruction/score_p99,0.588961586356163,0.9861040428762247,37026,124
merged,val_base,val,reconstruction/score_p99,0.6895229071378708,1.1544748284708009,37026,124
base,val_base,val,reconstruction/score_std,0.10490466737235091,1.0,37026,124
ft_0,val_base,val,reconstruction/score_std,0.10195300761471073,0.9718634086397367,37026,124
ft_1,val_base,val,reconstruction/score_std,0.10075478788335282,0.9604414217885233,37026,124
merged,val_base,val,reconstruction/score_std,0.10811439299154596,1.0305965949808733,37026,124
base,val_0,val,reconstruction/score_mean,0.09846204203137698,1.0,18463,124
ft_0,val_0,val,reconstruction/score_mean,0.06322041902577528,0.6420790968932858,18463,124
ft_1,val_0,val,reconstruction/score_mean,0.057248984974723895,0.5814320299845123,18463,124
merged,val_0,val,reconstruction/score_mean,0.07802549514620698,0.7924423822262646,18463,124
base,val_0,val,reconstruction/score_p50,0.05103267356753349,1.0,18463,124
ft_0,val_0,val,reconstruction/score_p50,0.015816224738955498,0.30992349867825914,18463,124
ft_1,val_0,val,reconstruction/score_p50,0.009018327109515667,0.17671672830508026,18463,124
merged,val_0,val,reconstruction/score_p50,0.03313679248094559,0.6493250336393683,18463,124
base,val_0,val,reconstruction/score_p95,0.346899455785749,1.0,18463,124
ft_0,val_0,val,reconstruction/score_p95,0.30211800932884214,0.8709094358321374,18463,124
ft_1,val_0,val,reconstruction/score_p95,0.29988364577293375,0.8644684814903457,18463,124
merged,val_0,val,reconstruction/score_p95,0.32265701293945276,0.9301168034657604,18463,124
base,val_0,val,reconstruction/score_p99,0.8190885066986107,1.0,18463,124
ft_0,val_0,val,reconstruction/score_p99,0.7471023154258742,0.9121142700892222,18463,124
ft_1,val_0,val,reconstruction/score_p99,0.7486806464195255,0.9140412059218501,18463,124
merged,val_0,val,reconstruction/score_p99,0.7826783573627482,0.9555479669924609,18463,124
base,val_0,val,reconstruction/score_std,0.14524530543628042,1.0,18463,124
ft_0,val_0,val,reconstruction/score_std,0.13796634130264301,0.9498850299376408,18463,124
ft_1,val_0,val,reconstruction/score_std,0.13688627744693402,0.9424488938610581,18463,124
merged,val_0,val,reconstruction/score_std,0.14076644504771343,0.9691634757136307,18463,124
base,val_1,val,reconstruction/score_mean,0.08371351901886717,1.0,18463,124
ft_0,val_1,val,reconstruction/score_mean,0.05399151094889777,0.6449556963043124,18463,124
ft_1,val_1,val,reconstruction/score_mean,0.0409072758299771,0.4886579409086543,18463,124
merged,val_1,val,reconstruction/score_mean,0.07369791374356241,0.8803585682134869,18463,124
base,val_1,val,reconstruction/score_p50,0.0470069982111454,1.0,18463,124
ft_0,val_1,val,reconstruction/score_p50,0.019792182371020317,0.4210475700260216,18463,124
ft_1,val_1,val,reconstruction/score_p50,0.006907194387167692,0.1469397036616133,18463,124
merged,val_1,val,reconstruction/score_p50,0.04021108150482178,0.8554275540889078,18463,124
base,val_1,val,reconstruction/score_p95,0.299910572171211,1.0,18463,124
ft_0,val_1,val,reconstruction/score_p95,0.2660311162471764,0.8870348061465012,18463,124
ft_1,val_1,val,reconstruction/score_p95,0.2493940919637675,0.8315615223507193,18463,124
merged,val_1,val,reconstruction/score_p95,0.27942298054695025,0.9316876645063219,18463,124
base,val_1,val,reconstruction/score_p99,0.714413883686067,1.0,18463,124
ft_0,val_1,val,reconstruction/score_p99,0.6280169212818151,0.8790659526961025,18463,124
ft_1,val_1,val,reconstruction/score_p99,0.6056799411773693,0.8477997908611777,18463,124
merged,val_1,val,reconstruction/score_p99,0.6522431433200842,0.9129765787232345,18463,124
base,val_1,val,reconstruction/score_std,0.12038477032328414,1.0,18463,124
ft_0,val_1,val,reconstruction/score_std,0.1101903358968341,0.9153179060850167,18463,124
ft_1,val_1,val,reconstruction/score_std,0.1083128721400668,0.8997223805735628,18463,124
merged,val_1,val,reconstruction/score_std,0.11124006845409355,0.9240377180216968,18463,124
base,test,test,event_f1,0.2465753424657534,1.0,449820,124
ft_0,test,test,event_f1,0.24242424242424246,0.9831649831649834,449820,124
ft_1,test,test,event_f1,0.32653061224489793,1.3242630385487528,449820,124
merged,test,test,event_f1,0.34782608695652173,1.4106280193236715,449820,124
standard,test,test,event_f1,0.3720930232558139,1.5090439276485788,449820,124
base,test,test,event_fn,26.0,1.0,449820,124
ft_0,test,test,event_fn,27.0,1.0384615384615385,449820,124
ft_1,test,test,event_fn,27.0,1.0384615384615385,449820,124
merged,test,test,event_fn,27.0,1.0384615384615385,449820,124
standard,test,test,event_fn,27.0,1.0384615384615385,449820,124
base,test,test,event_fp,29.0,1.0,449820,124
ft_0,test,test,event_fp,23.0,0.7931034482758621,449820,124
ft_1,test,test,event_fp,6.0,0.20689655172413793,449820,124
merged,test,test,event_fp,3.0,0.10344827586206896,449820,124
standard,test,test,event_fp,0.0,0.0,449820,124
base,test,test,event_precision,0.23684210526315788,1.0,449820,124
ft_0,test,test,event_precision,0.25806451612903225,1.0896057347670252,449820,124
ft_1,test,test,event_precision,0.5714285714285714,2.4126984126984126,449820,124
merged,test,test,event_precision,0.7272727272727273,3.070707070707071,449820,124
standard,test,test,event_precision,1.0,4.222222222222222,449820,124
base,test,test,event_recall,0.2571428571428571,1.0,449820,124
ft_0,test,test,event_recall,0.22857142857142856,0.888888888888889,449820,124
ft_1,test,test,event_recall,0.22857142857142856,0.888888888888889,449820,124
merged,test,test,event_recall,0.22857142857142856,0.888888888888889,449820,124
standard,test,test,event_recall,0.22857142857142856,0.888888888888889,449820,124
base,test,test,event_tp,9.0,1.0,449820,124
ft_0,test,test,event_tp,8.0,0.8888888888888888,449820,124
ft_1,test,test,event_tp,8.0,0.8888888888888888,449820,124
merged,test,test,event_tp,8.0,0.8888888888888888,449820,124
standard,test,test,event_tp,8.0,0.8888888888888888,449820,124
base,test,test,pa_f1,0.8449767673583928,1.0,449820,124
ft_0,test,test,pa_f1,0.849883638571284,1.0058071078430137,449820,124
ft_1,test,test,pa_f1,0.8443243353076837,0.9992278698351095,449820,124
merged,test,test,pa_f1,0.8438099686259379,0.9986191351318421,449820,124
standard,test,test,pa_f1,0.8428647406500557,0.9975004913863611,449820,124
base,test,test,pa_precision,0.950173785786152,1.0,449820,124
ft_0,test,test,pa_precision,0.9499649392657603,0.9997802017657024,449820,124
ft_1,test,test,pa_precision,0.9485253834915998,0.9982651570489409,449820,124
merged,test,test,pa_precision,0.9472280477797027,0.9968997902799307,449820,124
standard,test,test,pa_precision,0.9326034819683781,0.9815083260761224,449820,124
base,test,test,pa_recall,0.7607513593672763,1.0,449820,124
ft_0,test,test,pa_recall,0.7688801010600319,1.0106851490867086,449820,124
ft_1,test,test,pa_recall,0.7607513593672763,1.0,449820,124
merged,test,test,pa_recall,0.7607513593672763,1.0,449820,124
standard,test,test,pa_recall,0.7688801010600319,1.0106851490867086,449820,124
base,test,test,point_auprc,0.6998231439536473,1.0,449820,124
ft_0,test,test,point_auprc,0.6995106108765872,0.999553411344337,449820,124
ft_1,test,test,point_auprc,0.7000104063171384,1.0002675852679481,449820,124
merged,test,test,point_auprc,0.702053447295158,1.003186952819123,449820,124
standard,test,test,point_auprc,0.7026850080193852,1.004089410432427,449820,124
base,test,test,point_auroc,0.8157949052529552,1.0,449820,124
ft_0,test,test,point_auroc,0.8148487957704087,0.9988402606139676,449820,124
ft_1,test,test,point_auroc,0.8173859588361104,1.001950310761823,449820,124
merged,test,test,point_auroc,0.8186885530462629,1.0035470285174317,449820,124
standard,test,test,point_auroc,0.821347147665514,1.0068059292560023,449820,124
base,test,test,point_f1,0.7661633974565805,1.0,449820,124
ft_0,test,test,point_f1,0.766367208807846,1.0002660155156748,449820,124
ft_1,test,test,point_f1,0.7671187082827248,1.0012468760962945,449820,124
merged,test,test,point_f1,0.7672417636306896,1.0014074885040045,449820,124
standard,test,test,point_f1,0.7673418454887805,1.0015381158067744,449820,124
base,test,test,point_precision,0.9765443303647399,1.0,449820,124
ft_0,test,test,point_precision,0.9776471256532606,1.0011292833865606,449820,124
ft_1,test,test,point_precision,0.9800968109339407,1.0036378077868457,449820,124
merged,test,test,point_precision,0.9805429735350255,1.004094686790913,449820,124
standard,test,test,point_precision,0.9801611020977429,1.0037036431634927,449820,124
base,test,test,point_recall,0.630361948701049,1.0,449820,124
ft_0,test,test,point_recall,0.6301788689331942,0.9997095640556476,449820,124
ft_1,test,test,point_recall,0.6301788689331942,0.9997095640556476,449820,124
merged,test,test,point_recall,0.6301605609564087,0.9996805204612124,449820,124
standard,test,test,point_recall,0.6304534885849765,1.0001452179721764,449820,124
base,test,test,window_auprc,0.7014514785877584,1.0,449820,124
ft_0,test,test,window_auprc,0.7010478234945413,0.999424543100216,449820,124
ft_1,test,test,window_auprc,0.7016055120960165,1.0002195925348512,449820,124
merged,test,test,window_auprc,0.7017783826405264,1.0004660394378613,449820,124
standard,test,test,window_auprc,0.7019519718626333,1.0007135108986904,449820,124
base,test,test,window_auroc,0.8005920630742379,1.0,449820,124
ft_0,test,test,window_auroc,0.7994892527705912,0.9986225065741822,449820,124
ft_1,test,test,window_auroc,0.8024958020137998,1.0023779138307363,449820,124
merged,test,test,window_auroc,0.803982182069524,1.0042345148692433,449820,124
standard,test,test,window_auroc,0.8067581903895351,1.007701959087153,449820,124
base,test,test,window_f1,0.7497748230752734,1.0,449820,124
ft_0,test,test,window_f1,0.7499409934556378,1.0002216270475486,449820,124
ft_1,test,test,window_f1,0.7506335638503501,1.0011453315697565,449820,124
merged,test,test,window_f1,0.7507410748807836,1.0012887226614877,449820,124
standard,test,test,window_f1,0.7511890319186627,1.0018861780895614,449820,124
base,test,test,window_precision,0.9916047421861706,1.0,449820,124
ft_0,test,test,window_precision,0.9927005226084981,1.0011050576663356,449820,124
ft_1,test,test,window_precision,0.9951312567621434,1.0035563712293247,449820,124
merged,test,test,window_precision,0.9955563151598017,1.0039850283137202,449820,124
standard,test,test,window_precision,0.9955322842264022,1.003960793926391,449820,124
base,test,test,window_recall,0.6027723181959243,1.0,449820,124
ft_0,test,test,window_recall,0.6025826695631186,0.9996853726903496,449820,124
ft_1,test,test,window_recall,0.6025826695631186,0.9996853726903496,449820,124
merged,test,test,window_recall,0.602565428778318,0.9996567702076541,449820,124
standard,test,test,window_recall,0.6031516154615358,1.000629254619301,449820,124
