merge_scale,split,metric,value
0.0,test,forecast/mse,0.7574321031570435
0.0,test,forecast/rmse,0.8703057526852522
0.0,test,forecast/mae,0.6144508719444275
0.1,test,forecast/mse,0.5319835543632507
0.1,test,forecast/rmse,0.7293720274066251
0.1,test,forecast/mae,0.5101308822631836
0.2,test,forecast/mse,0.4410981237888336
0.2,test,forecast/rmse,0.664152184208434
0.2,test,forecast/mae,0.4696485996246338
0.3,test,forecast/mse,0.4258037507534027
0.3,test,forecast/rmse,0.652536398029568
0.3,test,forecast/mae,0.4718577563762665
0.4,test,forecast/mse,0.4410763382911682
0.4,test,forecast/rmse,0.664135783022695
0.4,test,forecast/mae,0.491555780172348
0.5,test,forecast/mse,0.47121939063072205
0.5,test,forecast/rmse,0.6864542159756337
0.5,test,forecast/mae,0.5186970829963684
0.6,test,forecast/mse,0.5114649534225464
0.6,test,forecast/rmse,0.7151677799108027
0.6,test,forecast/mae,0.5499439835548401
0.7,test,forecast/mse,0.5602883696556091
0.7,test,forecast/rmse,0.748524127637586
0.7,test,forecast/mae,0.5837820172309875
0.8,test,forecast/mse,0.6171619296073914
0.8,test,forecast/rmse,0.7855965437852889
0.8,test,forecast/mae,0.619409441947937
0.9,test,forecast/mse,0.6818404197692871
0.9,test,forecast/rmse,0.8257362894830813
0.9,test,forecast/mae,0.6563218832015991
1.0,test,forecast/mse,0.7541385889053345
1.0,test,forecast/rmse,0.8684115319969757
1.0,test,forecast/mae,0.6940693855285645
0.0,val,forecast/mse,0.37002697587013245
0.0,val,forecast/rmse,0.6082984266543293
0.0,val,forecast/mae,0.4282447397708893
0.1,val,forecast/mse,0.3364722430706024
0.1,val,forecast/rmse,0.5800622751658674
0.1,val,forecast/mae,0.41098323464393616
0.2,val,forecast/mse,0.3359152376651764
0.2,val,forecast/rmse,0.5795819507758816
0.2,val,forecast/mae,0.4176809787750244
0.3,val,forecast/mse,0.35912182927131653
0.3,val,forecast/rmse,0.5992677442273333
0.3,val,forecast/mae,0.44030946493148804
0.4,val,forecast/mse,0.40142539143562317
0.4,val,forecast/rmse,0.6335814007967904
0.4,val,forecast/mae,0.4729268550872803
0.5,val,forecast/mse,0.4603685438632965
0.5,val,forecast/rmse,0.6785046380558474
0.5,val,forecast/mae,0.5124573707580566
0.6,val,forecast/mse,0.5343325734138489
0.6,val,forecast/rmse,0.7309805561120274
0.6,val,forecast/mae,0.5570361018180847
0.7,val,forecast/mse,0.6221187710762024
0.7,val,forecast/rmse,0.7887450608886261
0.7,val,forecast/mae,0.6054430603981018
0.8,val,forecast/mse,0.7226784825325012
0.8,val,forecast/rmse,0.8501049832417765
0.8,val,forecast/mae,0.656887412071228
0.9,val,forecast/mse,0.8349080681800842
0.9,val,forecast/rmse,0.9137330398864234
0.9,val,forecast/mae,0.7104666233062744
1.0,val,forecast/mse,0.9575191140174866
1.0,val,forecast/rmse,0.9785290562969945
1.0,val,forecast/mae,0.7652913928031921
