merge_scale,metric,value,selected
0.0,forecast/mse,0.13162602484226227,0
0.05,forecast/mse,0.09541551023721695,0
0.1,forecast/mse,0.06522808969020844,0
0.15,forecast/mse,0.04481380060315132,0
0.2,forecast/mse,0.036291949450969696,1
0.25,forecast/mse,0.03636644780635834,0
0.3,forecast/mse,0.04263090342283249,0
0.35,forecast/mse,0.055306535214185715,0
0.4,forecast/mse,0.07455682009458542,0
0.45,forecast/mse,0.10057798027992249,0
0.5,forecast/mse,0.13340702652931213,0
0.55,forecast/mse,0.17319801449775696,0
0.6,forecast/mse,0.21976305544376373,0
0.65,forecast/mse,0.27274978160858154,0
0.7,forecast/mse,0.3314642310142517,0
0.75,forecast/mse,0.3960829973220825,0
0.8,forecast/mse,0.46602410078048706,0
0.85,forecast/mse,0.5401161909103394,0
0.9,forecast/mse,0.6171166300773621,0
0.95,forecast/mse,0.6957004070281982,0
1.0,forecast/mse,0.7747295498847961,0
1.05,forecast/mse,0.8529507517814636,0
1.1,forecast/mse,0.9298405051231384,0
1.15,forecast/mse,1.0047647953033447,0
1.2,forecast/mse,1.07711923122406,0
