merge_scale,metric,value,selected
0.0,forecast/mse,0.0619455948472023,0
0.05,forecast/mse,0.05242999643087387,0
0.1,forecast/mse,0.04479227215051651,0
0.15,forecast/mse,0.03883323445916176,0
0.2,forecast/mse,0.03427169844508171,0
0.25,forecast/mse,0.030836470425128937,0
0.3,forecast/mse,0.028282251209020615,0
0.35,forecast/mse,0.0264306478202343,0
0.4,forecast/mse,0.025147754698991776,0
0.45,forecast/mse,0.024332260712981224,0
0.5,forecast/mse,0.02391049452126026,0
0.55,forecast/mse,0.023833436891436577,1
0.6,forecast/mse,0.02408367209136486,0
0.65,forecast/mse,0.024694418534636497,0
0.7,forecast/mse,0.02571760304272175,0
0.75,forecast/mse,0.02715926617383957,0
0.8,forecast/mse,0.029015254229307175,0
0.85,forecast/mse,0.031333621591329575,0
0.9,forecast/mse,0.03418206796050072,0
0.95,forecast/mse,0.03762505203485489,0
1.0,forecast/mse,0.04168248921632767,0
1.05,forecast/mse,0.046354107558727264,0
1.1,forecast/mse,0.05161191523075104,0
1.15,forecast/mse,0.05744590237736702,0
1.2,forecast/mse,0.0638870820403099,0
