model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,val_base,val,forecast/mae,0.3240828812122345,1.0,4061,43
ft_0,val_base,val,forecast/mae,0.3803725838661194,1.1736892193852784,4061,43
ft_1,val_base,val,forecast/mae,0.3734992742538452,1.1524807260931782,4061,43
ft_2,val_base,val,forecast/mae,0.4729747176170349,1.4594251811384462,4061,43
merged,val_base,val,forecast/mae,0.343197762966156,1.0589814607992318,4061,43
base,val_base,val,forecast/mse,0.43999582529067993,1.0,4061,43
ft_0,val_base,val,forecast/mse,0.34044763445854187,0.7737519651092774,4061,43
ft_1,val_base,val,forecast/mse,0.469730019569397,1.0675783554516076,4061,43
ft_2,val_base,val,forecast/mse,0.5660712718963623,1.28653782458593,4061,43
merged,val_base,val,forecast/mse,0.367227703332901,0.8346163354852169,4061,43
base,val_base,val,forecast/rmse,0.663321811258065,1.0,4061,43
ft_0,val_base,val,forecast/rmse,0.5834789066097779,0.879631721295496,4061,43
ft_1,val_base,val,forecast/rmse,0.6853685282892679,1.0332368341535292,4061,43
ft_2,val_base,val,forecast/rmse,0.7523770809217691,1.1342565074029463,4061,43
merged,val_base,val,forecast/rmse,0.6059931545264361,0.9135733881222772,4061,43
base,val_0,val,forecast/mae,0.4039073586463928,1.0,1274,43
ft_0,val_0,val,forecast/mae,0.19219493865966797,0.47583916099911444,1274,43
ft_1,val_0,val,forecast/mae,0.17863228917121887,0.4422605465022126,1274,43
ft_2,val_0,val,forecast/mae,0.5602847933769226,1.3871616383880565,1274,43
merged,val_0,val,forecast/mae,0.23214685916900635,0.5747527352484881,1274,43
base,val_0,val,forecast/mse,0.27624112367630005,1.0,1274,43
ft_0,val_0,val,forecast/mse,0.07429969310760498,0.26896680739928325,1274,43
ft_1,val_0,val,forecast/mse,0.06514112651348114,0.23581255986278732,1274,43
ft_2,val_0,val,forecast/mse,0.4713469445705414,1.7062881090900381,1274,43
merged,val_0,val,forecast/mse,0.09950326383113861,0.36020438415149497,1274,43
base,val_0,val,forecast/rmse,0.5255864568996238,1.0,1274,43
ft_0,val_0,val,forecast/rmse,0.2725797004686977,0.5186200993012932,1274,43
ft_1,val_0,val,forecast/rmse,0.2552275974762156,0.4856053540301911,1274,43
ft_2,val_0,val,forecast/rmse,0.6865471175167378,1.3062496350583368,1274,43
merged,val_0,val,forecast/rmse,0.3154413793894812,0.6001702959589843,1274,43
base,val_1,val,forecast/mae,0.514613687992096,1.0,1274,43
ft_0,val_1,val,forecast/mae,0.5413033962249756,1.051863580109998,1274,43
ft_1,val_1,val,forecast/mae,0.20063912868499756,0.38988300032951945,1274,43
ft_2,val_1,val,forecast/mae,0.18096497654914856,0.3516520853831778,1274,43
merged,val_1,val,forecast/mae,0.23854398727416992,0.4635399190505671,1274,43
