merge_scale,split,metric,value
0.0,test,forecast/mse,0.6803375482559204
0.0,test,forecast/rmse,0.8248257684238051
0.0,test,forecast/mae,0.6602581739425659
0.1,test,forecast/mse,0.48956283926963806
0.1,test,forecast/rmse,0.6996876726580497
0.1,test,forecast/mae,0.56894850730896
0.2,test,forecast/mse,0.37874141335487366
0.2,test,forecast/rmse,0.6154197050427243
0.2,test,forecast/mae,0.519442081451416
0.3,test,forecast/mse,0.35878878831863403
0.3,test,forecast/rmse,0.5989898065231445
0.3,test,forecast/mae,0.5187026858329773
0.4,test,forecast/mse,0.4108031988143921
0.4,test,forecast/rmse,0.6409393097746401
0.4,test,forecast/mae,0.5493977665901184
0.5,test,forecast/mse,0.504681408405304
0.5,test,forecast/rmse,0.710409324548393
0.5,test,forecast/mae,0.5973156094551086
0.6,test,forecast/mse,0.6134766340255737
0.6,test,forecast/rmse,0.7832474921923298
0.6,test,forecast/mae,0.6499925255775452
0.7,test,forecast/mse,0.7216240763664246
0.7,test,forecast/rmse,0.8494845945433175
0.7,test,forecast/mae,0.6987913250923157
0.8,test,forecast/mse,0.8216577768325806
0.8,test,forecast/rmse,0.9064534057703024
0.8,test,forecast/mae,0.7400550842285156
0.9,test,forecast/mse,0.910163164138794
0.9,test,forecast/rmse,0.9540247188300699
0.9,test,forecast/mae,0.773246705532074
1.0,test,forecast/mse,0.9869668483734131
1.0,test,forecast/rmse,0.9934620518033958
1.0,test,forecast/mae,0.7996848821640015
0.0,val,forecast/mse,0.31058669090270996
0.0,val,forecast/rmse,0.5573030512232191
0.0,val,forecast/mae,0.422122061252594
0.1,val,forecast/mse,0.2144884318113327
0.1,val,forecast/rmse,0.46312895807899196
0.1,val,forecast/mae,0.3553744852542877
0.2,val,forecast/mse,0.15673910081386566
0.2,val,forecast/rmse,0.3959028931617773
0.2,val,forecast/mae,0.3076085150241852
0.3,val,forecast/mse,0.13673540949821472
0.3,val,forecast/rmse,0.36977751351077953
0.3,val,forecast/mae,0.2955419421195984
0.4,val,forecast/mse,0.14607873558998108
0.4,val,forecast/rmse,0.38220247983232797
0.4,val,forecast/mae,0.3162653148174286
0.5,val,forecast/mse,0.17553003132343292
0.5,val,forecast/rmse,0.4189630429088381
0.5,val,forecast/mae,0.3493124544620514
0.6,val,forecast/mse,0.21795597672462463
0.6,val,forecast/rmse,0.46685755506859333
0.6,val,forecast/mae,0.38543960452079773
0.7,val,forecast/mse,0.2685713768005371
0.7,val,forecast/rmse,0.5182387256858919
0.7,val,forecast/mae,0.4212004542350769
0.8,val,forecast/mse,0.32366976141929626
0.8,val,forecast/rmse,0.5689198198510017
0.8,val,forecast/mae,0.4557385742664337
0.9,val,forecast/mse,0.3809657096862793
0.9,val,forecast/rmse,0.6172241972624528
0.9,val,forecast/mae,0.48896896839141846
1.0,val,forecast/mse,0.4391125440597534
1.0,val,forecast/rmse,0.6626556753395789
1.0,val,forecast/mae,0.5208114981651306
