i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.7307240621660614,1
0,2,0.5925405661235442,2
1,0,0.7307240621660614,1
1,1,1.0,0
1,2,0.6709918214509203,1
2,0,0.5925405661235442,2
2,1,0.6709918214509203,1
2,2,1.0,0
