singular_index,singular_value,p,cumulative_energy
0,0.6419515733700654,0.7921475953244996,0.7921475953244996
1,0.27635306021472456,0.14680137697719983,0.9389489723016995
2,0.1782155942324156,0.061051027698300536,1.0
