model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,val_base,val,forecast/mae,0.2178114354610443,1.0,9817,124
ft_0,val_base,val,forecast/mae,0.2630887031555176,1.2078736940447332,9817,124
ft_1,val_base,val,forecast/mae,0.34490999579429626,1.583525654032906,9817,124
ft_2,val_base,val,forecast/mae,0.2771585285663605,1.272470051811997,9817,124
merged,val_base,val,forecast/mae,0.2485155463218689,1.1409664777050517,9817,124
base,val_base,val,forecast/mse,0.15135614573955536,1.0,9817,124
ft_0,val_base,val,forecast/mse,0.19751596450805664,1.3049748561114285,9817,124
ft_1,val_base,val,forecast/mse,0.25289642810821533,1.6708699000791447,9817,124
ft_2,val_base,val,forecast/mse,0.18640156090259552,1.2315427298429245,9817,124
merged,val_base,val,forecast/mse,0.16679246723651886,1.101986750663732,9817,124
base,val_base,val,forecast/rmse,0.3890451718496907,1.0,9817,124
ft_0,val_base,val,forecast/rmse,0.4444276819776831,1.1423549606455203,9817,124
ft_1,val_base,val,forecast/rmse,0.5028880870613415,1.2926213289587731,9817,124
ft_2,val_base,val,forecast/rmse,0.43174247058008497,1.1097489490163641,9817,124
merged,val_base,val,forecast/rmse,0.40840233500375445,1.0497555671029957,9817,124
base,val_0,val,forecast/mae,0.49862706661224365,1.0,3193,124
ft_0,val_0,val,forecast/mae,0.4167798161506653,0.8358547781658497,3193,124
ft_1,val_0,val,forecast/mae,0.48232993483543396,0.9673159905106332,3193,124
ft_2,val_0,val,forecast/mae,0.4897354245185852,0.9821677508321605,3193,124
merged,val_0,val,forecast/mae,0.4291248619556427,0.8606128521485794,3193,124
base,val_0,val,forecast/mse,1.2222105264663696,1.0,3193,124
ft_0,val_0,val,forecast/mse,1.0986192226409912,0.8988788746708776,3193,124
ft_1,val_0,val,forecast/mse,1.242971658706665,1.0169865434724406,3193,124
ft_2,val_0,val,forecast/mse,1.233162522315979,1.0089608096252236,3193,124
merged,val_0,val,forecast/mse,1.1250300407409668,0.9204879326261662,3193,124
base,val_0,val,forecast/rmse,1.1055363071678694,1.0,3193,124
ft_0,val_0,val,forecast/rmse,1.048150381691955,0.9480922289898158,3193,124
ft_1,val_0,val,forecast/rmse,1.1148863882506885,1.0084575070236923,3193,124
ft_2,val_0,val,forecast/rmse,1.1104785105151649,1.0044704125185686,3193,124
merged,val_0,val,forecast/rmse,1.060674333026385,0.9594206234109032,3193,124
base,val_1,val,forecast/mae,0.5342822074890137,1.0,3193,124
ft_0,val_1,val,forecast/mae,0.5071879625320435,0.9492885134912015,3193,124
