model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,val_base,val,forecast/mae,0.2194996178150177,1.0,9817,8
ft_0,val_base,val,forecast/mae,0.2720527648925781,1.2394224992311802,9817,8
ft_1,val_base,val,forecast/mae,0.25753286480903625,1.1732724975679498,9817,8
merged,val_base,val,forecast/mae,0.24376846849918365,1.1105644325295292,9817,8
base,val_base,val,forecast/mse,0.1525052785873413,1.0,9817,8
ft_0,val_base,val,forecast/mse,0.21815040707588196,1.4304449596539377,9817,8
ft_1,val_base,val,forecast/mse,0.17225541174411774,1.1295045872491905,9817,8
merged,val_base,val,forecast/mse,0.16779343783855438,1.1002467546882804,9817,8
base,val_base,val,forecast/rmse,0.3905192422753856,1.0,9817,8
ft_0,val_base,val,forecast/rmse,0.46706574170654175,1.1960121068174594,9817,8
ft_1,val_base,val,forecast/rmse,0.4150366390381911,1.0627815331709478,9817,8
merged,val_base,val,forecast/rmse,0.4096259731005279,1.0489264772558087,9817,8
base,val_0,val,forecast/mae,0.5086484551429749,1.0,4849,8
ft_0,val_0,val,forecast/mae,0.3462505638599396,0.6807266597568113,4849,8
ft_1,val_0,val,forecast/mae,0.4681461751461029,0.9203727454839369,4849,8
merged,val_0,val,forecast/mae,0.40415334701538086,0.7945632055478834,4849,8
base,val_0,val,forecast/mse,0.7027077078819275,1.0,4849,8
ft_0,val_0,val,forecast/mse,0.35694408416748047,0.5079552709665965,4849,8
ft_1,val_0,val,forecast/mse,0.5954954624176025,0.8474298143285213,4849,8
merged,val_0,val,forecast/mse,0.44265827536582947,0.6299322896287444,4849,8
base,val_0,val,forecast/rmse,0.8382766296885101,1.0,4849,8
ft_0,val_0,val,forecast/rmse,0.5974479761179884,0.7127098083838866,4849,8
ft_1,val_0,val,forecast/rmse,0.771683524780465,0.9205595115626806,4849,8
merged,val_0,val,forecast/rmse,0.6653256911962964,0.7936827386486016,4849,8
base,val_1,val,forecast/mae,0.36144399642944336,1.0,4849,8
ft_0,val_1,val,forecast/mae,0.35311296582221985,0.9769507013824483,4849,8
ft_1,val_1,val,forecast/mae,0.2689785361289978,0.7441776285845835,4849,8
merged,val_1,val,forecast/mae,0.2824491560459137,0.7814465279161165,4849,8
base,val_1,val,forecast/mse,0.2461024969816208,1.0,4849,8
ft_0,val_1,val,forecast/mse,0.2796056866645813,1.136135106688749,4849,8
ft_1,val_1,val,forecast/mse,0.14070247113704681,0.5717230538605816,4849,8
merged,val_1,val,forecast/mse,0.1748315393924713,0.7104013227688947,4849,8
base,val_1,val,forecast/rmse,0.49608718687507014,1.0,4849,8
ft_0,val_1,val,forecast/rmse,0.5287775398639595,1.0658963864695052,4849,8
ft_1,val_1,val,forecast/rmse,0.3751032806268786,0.7561237027501398,4849,8
merged,val_1,val,forecast/rmse,0.41812861584980204,0.8428530849257745,4849,8
base,test,test,forecast/mae,0.4007120430469513,1.0,57319,8
ft_0,test,test,forecast/mae,0.42442819476127625,1.0591850235745126,57319,8
ft_1,test,test,forecast/mae,0.3745262920856476,0.9346519491598222,57319,8
merged,test,test,forecast/mae,0.3833068609237671,0.9565643647971298,57319,8
standard,test,test,forecast/mae,0.33045345544815063,0.8246656450238794,57319,8
base,test,test,forecast/mse,0.521262526512146,1.0,57319,8
ft_0,test,test,forecast/mse,0.4432331919670105,0.8503070322985948,57319,8
ft_1,test,test,forecast/mse,0.4502617120742798,0.8637906796927367,57319,8
merged,test,test,forecast/mse,0.4078727066516876,0.7824708010008538,57319,8
standard,test,test,forecast/mse,0.31506407260894775,0.604424942489332,57319,8
base,test,test,forecast/rmse,0.7219851290103876,1.0,57319,8
ft_0,test,test,forecast/rmse,0.6657576075171883,0.9221209423381485,57319,8
ft_1,test,test,forecast/rmse,0.6710154335589308,0.929403399871518,57319,8
merged,test,test,forecast/rmse,0.63864912640016,0.8845737962436224,57319,8
standard,test,test,forecast/rmse,0.5613056855305741,0.7774477104534633,57319,8
