singular_index,singular_value,p,cumulative_energy
0,5.009939050139129,0.4762619987780115,0.4762619987780115
1,3.0014148162488143,0.17093582394124632,0.6471978227192579
2,2.7769422846982814,0.14632372639691402,0.7935215491161719
3,2.5613835681250565,0.12448880089860696,0.9180103500147788
4,2.0786864898684603,0.08198964998522118,1.0
