merge_scale,metric,value,selected
0.0,forecast/mse,0.44322633743286133,0
0.05,forecast/mse,0.35469600558280945,0
0.1,forecast/mse,0.29879456758499146,0
0.15,forecast/mse,0.2770920693874359,1
0.2,forecast/mse,0.28414633870124817,0
0.25,forecast/mse,0.3130212128162384,0
0.3,forecast/mse,0.3584049344062805,0
0.35,forecast/mse,0.41688892245292664,0
0.4,forecast/mse,0.48644137382507324,0
0.45,forecast/mse,0.5661181807518005,0
0.5,forecast/mse,0.655852735042572,0
0.55,forecast/mse,0.7565962672233582,0
0.6,forecast/mse,0.8702119588851929,0
0.65,forecast/mse,0.9994202256202698,0
0.7,forecast/mse,1.1473402976989746,0
0.75,forecast/mse,1.3169528245925903,0
0.8,forecast/mse,1.5111100673675537,0
0.85,forecast/mse,1.73297917842865,0
0.9,forecast/mse,1.985780954360962,0
0.95,forecast/mse,2.2726354598999023,0
1.0,forecast/mse,2.5956666469573975,0
1.05,forecast/mse,2.954723834991455,0
1.1,forecast/mse,3.345838785171509,0
1.15,forecast/mse,3.761573076248169,0
1.2,forecast/mse,4.193674087524414,0
