singular_index,singular_value,p,cumulative_energy
0,2.641378164757956,0.6712411904516665,0.6712411904516665
1,1.4183690242348055,0.19355121792524857,0.8647924083769151
2,1.1854734240587206,0.13520759162308504,1.0
