merge_scale,metric,value,selected
0.0,forecast/mse,0.44236698746681213,0
0.05,forecast/mse,0.383423775434494,0
0.1,forecast/mse,0.3276871144771576,0
0.15,forecast/mse,0.27601364254951477,0
0.2,forecast/mse,0.22938181459903717,0
0.25,forecast/mse,0.18881148099899292,0
0.3,forecast/mse,0.15507744252681732,0
0.35,forecast/mse,0.12865221500396729,0
0.4,forecast/mse,0.10971103608608246,0
0.45,forecast/mse,0.09809780865907669,0
0.5,forecast/mse,0.0931960716843605,1
0.55,forecast/mse,0.09411269426345825,0
0.6,forecast/mse,0.09991737455129623,0
0.65,forecast/mse,0.10964247584342957,0
0.7,forecast/mse,0.12241487950086594,0
0.75,forecast/mse,0.13752128183841705,0
0.8,forecast/mse,0.15441840887069702,0
0.85,forecast/mse,0.17267665266990662,0
0.9,forecast/mse,0.19192487001419067,0
0.95,forecast/mse,0.21182402968406677,0
1.0,forecast/mse,0.2320982664823532,0
1.05,forecast/mse,0.252541720867157,0
1.1,forecast/mse,0.2729964554309845,0
1.15,forecast/mse,0.2933460772037506,0
1.2,forecast/mse,0.31350669264793396,0
1.25,forecast/mse,0.3334183394908905,0
1.3,forecast/mse,0.3530232012271881,0
1.35,forecast/mse,0.3722611367702484,0
1.4,forecast/mse,0.39110052585601807,0
1.45,forecast/mse,0.4095582962036133,0
1.5,forecast/mse,0.42766815423965454,0
