merge_scale,split,metric,value
0.0,test,forecast/mse,1.234075903892517
0.0,test,forecast/rmse,1.1108896902449483
0.0,test,forecast/mae,0.6310864090919495
0.05,test,forecast/mse,1.1886004209518433
0.05,test,forecast/rmse,1.0902295267290476
0.05,test,forecast/mae,0.6128202080726624
0.1,test,forecast/mse,1.146674394607544
0.1,test,forecast/rmse,1.0708288353455673
0.1,test,forecast/mae,0.5960916876792908
0.15,test,forecast/mse,1.1084232330322266
0.15,test,forecast/rmse,1.0528168088666834
0.15,test,forecast/mae,0.5810272097587585
0.2,test,forecast/mse,1.074074387550354
0.2,test,forecast/rmse,1.0363756015800227
0.2,test,forecast/mae,0.5678396224975586
0.25,test,forecast/mse,1.0439752340316772
0.25,test,forecast/rmse,1.0217510626525803
0.25,test,forecast/mae,0.5568791031837463
0.3,test,forecast/mse,1.0185871124267578
0.3,test,forecast/rmse,1.0092507678603757
0.3,test,forecast/mae,0.5486133098602295
0.35,test,forecast/mse,0.9984833598136902
0.35,test,forecast/rmse,0.9992413921639206
0.35,test,forecast/mae,0.5435689091682434
0.4,test,forecast/mse,0.9843307137489319
0.4,test,forecast/rmse,0.992134423225468
0.4,test,forecast/mae,0.5422714948654175
0.45,test,forecast/mse,0.9768728017807007
0.45,test,forecast/rmse,0.9883687579950616
0.45,test,forecast/mae,0.5452821254730225
0.5,test,forecast/mse,0.9769337773323059
0.5,test,forecast/rmse,0.9883996040733252
0.5,test,forecast/mae,0.5530096292495728
0.55,test,forecast/mse,0.9853900671005249
0.55,test,forecast/rmse,0.9926681555789553
0.55,test,forecast/mae,0.5657734274864197
0.6,test,forecast/mse,1.0031323432922363
0.6,test,forecast/rmse,1.0015649471163797
0.6,test,forecast/mae,0.5837339758872986
0.65,test,forecast/mse,1.0309640169143677
0.65,test,forecast/rmse,1.0153639824783858
0.65,test,forecast/mae,0.6069760322570801
0.7,test,forecast/mse,1.0694624185562134
0.7,test,forecast/rmse,1.0341481608339365
0.7,test,forecast/mae,0.6353085041046143
