step,lambda_star,one_over_t,weight,one_over_n,max_dev_from_uniform,fisher_batches,fisher_seed,seed
0,1.0,1.0,0.3705117994256042,0.3333333333333333,0.2166732536902936,1024,0,7
1,0.4985569495069513,0.5,0.36837928513782703,0.3333333333333333,0.2166732536902936,1024,0,7
2,0.2611089154365688,0.3333333333333333,0.2611089154365688,0.3333333333333333,0.2166732536902936,1024,0,7
