segment,tau_norm,tau_over_base,base_norm
0,1.405093858819081,0.014664510725928588,95.81593856620863
1,1.6292309923918686,0.017003757587429707,95.81593856620863
2,0.8320077917774731,0.008683396564576335,95.81593856620863
