i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.21126285543959375,1
0,2,0.14624183883267047,2
1,0,0.21126285543959375,1
1,1,1.0,0
1,2,0.22791452865711534,1
2,0,0.14624183883267047,2
2,1,0.22791452865711534,1
2,2,1.0,0
