merge_scale,split,metric,value
0.0,test,forecast/mse,0.7088800072669983
0.0,test,forecast/rmse,0.841950121602817
0.0,test,forecast/mae,0.6776153445243835
0.1,test,forecast/mse,0.48529165983200073
0.1,test,forecast/rmse,0.6966287819434399
0.1,test,forecast/mae,0.5663766264915466
0.2,test,forecast/mse,0.34564146399497986
0.2,test,forecast/rmse,0.5879128030541433
0.2,test,forecast/mae,0.4923374056816101
0.3,test,forecast/mse,0.3049217164516449
0.3,test,forecast/rmse,0.5521971717164484
0.3,test,forecast/mae,0.478018194437027
0.4,test,forecast/mse,0.35052528977394104
0.4,test,forecast/rmse,0.5920517627487828
0.4,test,forecast/mae,0.5066090822219849
0.5,test,forecast/mse,0.45570895075798035
0.5,test,forecast/rmse,0.6750621828824218
0.5,test,forecast/mae,0.5661991834640503
0.6,test,forecast/mse,0.5935205221176147
0.6,test,forecast/rmse,0.7704028310680164
0.6,test,forecast/mae,0.6389267444610596
0.7,test,forecast/mse,0.7419722676277161
0.7,test,forecast/rmse,0.8613781211684658
0.7,test,forecast/mae,0.7113401293754578
0.8,test,forecast/mse,0.8870462775230408
0.8,test,forecast/rmse,0.9418313423979056
0.8,test,forecast/mae,0.7742032408714294
0.9,test,forecast/mse,1.0210455656051636
0.9,test,forecast/rmse,1.0104679933600884
0.9,test,forecast/mae,0.826519787311554
1.0,test,forecast/mse,1.1409920454025269
1.0,test,forecast/rmse,1.0681722920028056
1.0,test,forecast/mae,0.8694598078727722
0.0,val,forecast/mse,0.32134267687797546
0.0,val,forecast/rmse,0.5668709525791346
0.0,val,forecast/mae,0.4289819896221161
0.1,val,forecast/mse,0.21829377114772797
0.1,val,forecast/rmse,0.4672191896184573
0.1,val,forecast/mae,0.3616373836994171
0.2,val,forecast/mse,0.15394602715969086
0.2,val,forecast/rmse,0.39235956361441077
0.2,val,forecast/mae,0.30968189239501953
0.3,val,forecast/mse,0.13301390409469604
0.3,val,forecast/rmse,0.3647107128872088
0.3,val,forecast/mae,0.29800161719322205
0.4,val,forecast/mse,0.15059994161128998
0.4,val,forecast/rmse,0.3880720830094455
0.4,val,forecast/mae,0.32132792472839355
0.5,val,forecast/mse,0.196795254945755
0.5,val,forecast/rmse,0.4436161121349798
0.5,val,forecast/mae,0.35813701152801514
0.6,val,forecast/mse,0.26006028056144714
0.6,val,forecast/rmse,0.5099610578872147
0.6,val,forecast/mae,0.39899665117263794
0.7,val,forecast/mse,0.33047306537628174
0.7,val,forecast/rmse,0.5748678677542186
0.7,val,forecast/mae,0.4378809630870819
0.8,val,forecast/mse,0.401681125164032
0.8,val,forecast/rmse,0.6337831846649389
0.8,val,forecast/mae,0.4730207026004791
0.9,val,forecast/mse,0.47004812955856323
0.9,val,forecast/rmse,0.685600561229761
0.9,val,forecast/mae,0.5053636431694031
1.0,val,forecast/mse,0.5342676043510437
1.0,val,forecast/rmse,0.7309361150955969
1.0,val,forecast/mae,0.5355833172798157
