merge_scale,split,metric,value
0.0,test,forecast/mse,12.327727317810059
0.0,test,forecast/rmse,3.5110863443968534
0.0,test,forecast/mae,1.6574344635009766
0.05,test,forecast/mse,11.681365966796875
0.05,test,forecast/rmse,3.417801335185659
0.05,test,forecast/mae,1.5963447093963623
0.1,test,forecast/mse,11.027538299560547
0.1,test,forecast/rmse,3.320773750131217
0.1,test,forecast/mae,1.5339694023132324
0.15,test,forecast/mse,10.373671531677246
0.15,test,forecast/rmse,3.220818456802129
0.15,test,forecast/mae,1.470929503440857
0.2,test,forecast/mse,9.727802276611328
0.2,test,forecast/rmse,3.118942493315856
0.2,test,forecast/mae,1.4079482555389404
0.25,test,forecast/mse,9.096896171569824
0.25,test,forecast/rmse,3.0161061273718177
0.25,test,forecast/mae,1.3456417322158813
0.3,test,forecast/mse,8.485913276672363
0.3,test,forecast/rmse,2.9130590925472766
0.3,test,forecast/mae,1.2844213247299194
0.35,test,forecast/mse,7.897192001342773
0.35,test,forecast/rmse,2.8101942995712546
0.35,test,forecast/mae,1.2246394157409668
0.4,test,forecast/mse,7.334969997406006
0.4,test,forecast/rmse,2.7083149738178545
0.4,test,forecast/mae,1.1667609214782715
0.45,test,forecast/mse,6.803301811218262
0.45,test,forecast/rmse,2.6083139786494765
0.45,test,forecast/mae,1.111276626586914
0.5,test,forecast/mse,6.304277420043945
0.5,test,forecast/rmse,2.510832017488216
0.5,test,forecast/mae,1.05863356590271
0.55,test,forecast/mse,5.841386795043945
0.55,test,forecast/rmse,2.4168961076231525
0.55,test,forecast/mae,1.0093110799789429
0.6,test,forecast/mse,5.418311595916748
0.6,test,forecast/rmse,2.327726701293936
0.6,test,forecast/mae,0.9638699889183044
0.65,test,forecast/mse,5.037208080291748
0.65,test,forecast/rmse,2.244372535986784
0.65,test,forecast/mae,0.9231144189834595
0.7,test,forecast/mse,4.699329853057861
0.7,test,forecast/rmse,2.1677937754910777
0.7,test,forecast/mae,0.8876011967658997
0.75,test,forecast/mse,4.4044880867004395
0.75,test,forecast/rmse,2.098687229365167
0.75,test,forecast/mae,0.856744647026062
0.8,test,forecast/mse,4.151332855224609
0.8,test,forecast/rmse,2.037481988932567
0.8,test,forecast/mae,0.8297836184501648
0.85,test,forecast/mse,3.9384727478027344
0.85,test,forecast/rmse,1.9845585775690104
0.85,test,forecast/mae,0.8066518306732178
