step,lambda_star,one_over_t,weight,one_over_n,max_dev_from_uniform,fisher_batches,fisher_seed,seed
0,1.0,1.0,0.28802560663963545,0.3333333333333333,0.1789142256037609,256,0,42
1,0.5770530557084034,0.5,0.39297140853458695,0.3333333333333333,0.1789142256037609,256,0,42
2,0.3190029848257776,0.3333333333333333,0.3190029848257776,0.3333333333333333,0.1789142256037609,256,0,42
