model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,val_base,val,reconstruction/score_mean,0.04219679214825442,1.0,37026,8
ft_0,val_base,val,reconstruction/score_mean,0.044244719740054256,1.0485327790938381,37026,8
ft_1,val_base,val,reconstruction/score_mean,0.0458220508097894,1.0859131340789598,37026,8
ft_2,val_base,val,reconstruction/score_mean,0.056939742982496,1.3493855832084019,37026,8
merged,val_base,val,reconstruction/score_mean,0.1919449822242611,4.548805073852074,37026,8
base,val_base,val,reconstruction/score_p50,0.006758901989087462,1.0,37026,8
ft_0,val_base,val,reconstruction/score_p50,0.011293621733784676,1.6709255071339566,37026,8
ft_1,val_base,val,reconstruction/score_p50,0.011749004945158958,1.7383008311302977,37026,8
ft_2,val_base,val,reconstruction/score_p50,0.023322753608226776,3.4506719650443762,37026,8
merged,val_base,val,reconstruction/score_p50,0.16229600459337234,24.012184945928528,37026,8
base,val_base,val,reconstruction/score_p95,0.25201860070228577,1.0,37026,8
ft_0,val_base,val,reconstruction/score_p95,0.25377945601940155,1.0069870053726546,37026,8
ft_1,val_base,val,reconstruction/score_p95,0.25729089975357056,1.0209202774580637,37026,8
ft_2,val_base,val,reconstruction/score_p95,0.2659652680158615,1.0553398331500585,37026,8
merged,val_base,val,reconstruction/score_p95,0.40761736780405045,1.6174098525591625,37026,8
base,val_base,val,reconstruction/score_p99,0.6262346059083939,1.0,37026,8
ft_0,val_base,val,reconstruction/score_p99,0.616032212972641,0.9837083533239853,37026,8
ft_1,val_base,val,reconstruction/score_p99,0.6157863289117813,0.9833157144334803,37026,8
ft_2,val_base,val,reconstruction/score_p99,0.6524708122014999,1.0418951716266922,37026,8
merged,val_base,val,reconstruction/score_p99,0.8449331670999527,1.3492278438913838,37026,8
base,val_base,val,reconstruction/score_std,0.11078940327352459,1.0,37026,8
ft_0,val_base,val,reconstruction/score_std,0.10782849520574288,0.9732744470112217,37026,8
ft_1,val_base,val,reconstruction/score_std,0.10912207008735476,0.9849504272348738,37026,8
ft_2,val_base,val,reconstruction/score_std,0.11073515886388624,0.9995103826897197,37026,8
merged,val_base,val,reconstruction/score_std,0.12195889933701137,1.1008173682090403,37026,8
base,val_0,val,reconstruction/score_mean,0.05500140626633794,1.0,12276,8
ft_0,val_0,val,reconstruction/score_mean,0.03966315173846389,0.7211297752351943,12276,8
ft_1,val_0,val,reconstruction/score_mean,0.04054266404591619,0.7371204992394745,12276,8
ft_2,val_0,val,reconstruction/score_mean,0.04563614530675477,0.8297268816322081,12276,8
merged,val_0,val,reconstruction/score_mean,0.15074260042098456,2.7407044774642846,12276,8
base,val_0,val,reconstruction/score_p50,0.02086279820650816,1.0,12276,8
ft_0,val_0,val,reconstruction/score_p50,0.006657645804807544,0.31911566890057386,12276,8
ft_1,val_0,val,reconstruction/score_p50,0.007210638141259551,0.34562181304184736,12276,8
ft_2,val_0,val,reconstruction/score_p50,0.011706387624144554,0.561113016013966,12276,8
merged,val_0,val,reconstruction/score_p50,0.12010899931192398,5.757089635006675,12276,8
base,val_0,val,reconstruction/score_p95,0.255794420838356,1.0,12276,8
ft_0,val_0,val,reconstruction/score_p95,0.2381506860256195,0.9310237699676566,12276,8
ft_1,val_0,val,reconstruction/score_p95,0.24343452602624893,0.9516803581110251,12276,8
ft_2,val_0,val,reconstruction/score_p95,0.2434173747897148,0.9516133072485478,12276,8
merged,val_0,val,reconstruction/score_p95,0.35694100707769394,1.395421393116527,12276,8
base,val_0,val,reconstruction/score_p99,0.6824101358652115,1.0,12276,8
ft_0,val_0,val,reconstruction/score_p99,0.6343247294425964,0.9295359141146861,12276,8
ft_1,val_0,val,reconstruction/score_p99,0.6445072442293167,0.944457314386401,12276,8
ft_2,val_0,val,reconstruction/score_p99,0.6937805265188217,1.0166621069295725,12276,8
merged,val_0,val,reconstruction/score_p99,0.8305702060461044,1.21711293897041,12276,8
base,val_0,val,reconstruction/score_std,0.11646740427186192,1.0,12276,8
ft_0,val_0,val,reconstruction/score_std,0.11020103188683003,0.9461963420219728,12276,8
ft_1,val_0,val,reconstruction/score_std,0.11141900222734405,0.9566539490076233,12276,8
ft_2,val_0,val,reconstruction/score_std,0.11599123394556266,0.9959115571496058,12276,8
merged,val_0,val,reconstruction/score_std,0.12374199301470333,1.0624602976972066,12276,8
base,val_1,val,reconstruction/score_mean,0.06213732728229046,1.0,12276,8
ft_0,val_1,val,reconstruction/score_mean,0.04415634842201826,0.7106251645072462,12276,8
ft_1,val_1,val,reconstruction/score_mean,0.04093695550149658,0.6588142311869901,12276,8
ft_2,val_1,val,reconstruction/score_mean,0.04111374218661566,0.6616593275702951,12276,8
merged,val_1,val,reconstruction/score_mean,0.1391644796205435,2.239627703784522,12276,8
base,val_1,val,reconstruction/score_p50,0.026681864634156227,1.0,12276,8
ft_0,val_1,val,reconstruction/score_p50,0.010179945267736912,0.38153050423264906,12276,8
ft_1,val_1,val,reconstruction/score_p50,0.006090926704928279,0.22827964943391202,12276,8
ft_2,val_1,val,reconstruction/score_p50,0.006704013561829925,0.2512573110519391,12276,8
merged,val_1,val,reconstruction/score_p50,0.1058296449482441,3.9663511677054424,12276,8
base,val_1,val,reconstruction/score_p95,0.27183832228183746,1.0,12276,8
ft_0,val_1,val,reconstruction/score_p95,0.250094935297966,0.9200135330392148,12276,8
ft_1,val_1,val,reconstruction/score_p95,0.25054337084293365,0.9216631736829749,12276,8
ft_2,val_1,val,reconstruction/score_p95,0.2476435862481594,0.9109958602209391,12276,8
merged,val_1,val,reconstruction/score_p95,0.34986159205436707,1.2870208626863007,12276,8
base,val_1,val,reconstruction/score_p99,0.6677990853786469,1.0,12276,8
ft_0,val_1,val,reconstruction/score_p99,0.6260522753000259,0.9374859729630355,12276,8
ft_1,val_1,val,reconstruction/score_p99,0.6241192519664764,0.9345913548422972,12276,8
ft_2,val_1,val,reconstruction/score_p99,0.6139554232358932,0.9193714646790451,12276,8
merged,val_1,val,reconstruction/score_p99,0.7659799009561539,1.147021488539233,12276,8
base,val_1,val,reconstruction/score_std,0.11598809125843998,1.0,12276,8
ft_0,val_1,val,reconstruction/score_std,0.10956390914309636,0.9446134336237199,12276,8
ft_1,val_1,val,reconstruction/score_std,0.11109336915194877,0.9577997874317546,12276,8
