merge_scale,split,metric,value
0.0,test,forecast/mse,3.2486326694488525
0.0,test,forecast/rmse,1.8023963685740305
0.0,test,forecast/mae,0.6934494972229004
0.05,test,forecast/mse,3.177837610244751
0.05,test,forecast/rmse,1.7826490429259347
0.05,test,forecast/mae,0.6756985783576965
0.1,test,forecast/mse,3.109051465988159
0.1,test,forecast/rmse,1.763250256199658
0.1,test,forecast/mae,0.658374011516571
0.15,test,forecast/mse,3.0424647331237793
0.15,test,forecast/rmse,1.7442662449075197
0.15,test,forecast/mae,0.641589343547821
0.2,test,forecast/mse,2.978339195251465
0.2,test,forecast/rmse,1.7257865439420557
0.2,test,forecast/mae,0.6254434585571289
0.25,test,forecast/mse,2.9169631004333496
0.25,test,forecast/rmse,1.7079119123752693
0.25,test,forecast/mae,0.6099610328674316
0.3,test,forecast/mse,2.8585877418518066
0.3,test,forecast/rmse,1.6907358580960559
0.3,test,forecast/mae,0.5951966047286987
0.35,test,forecast/mse,2.8034420013427734
0.35,test,forecast/rmse,1.674348231803281
0.35,test,forecast/mae,0.5813196897506714
0.4,test,forecast/mse,2.7518208026885986
0.4,test,forecast/rmse,1.6588612970012286
0.4,test,forecast/mae,0.5686392784118652
0.45,test,forecast/mse,2.7039835453033447
0.45,test,forecast/rmse,1.6443793799799804
0.45,test,forecast/mae,0.5574988722801208
0.5,test,forecast/mse,2.6601979732513428
0.5,test,forecast/rmse,1.6310113344950559
0.5,test,forecast/mae,0.54814213514328
0.55,test,forecast/mse,2.6207525730133057
0.55,test,forecast/rmse,1.618873859512626
0.55,test,forecast/mae,0.5407313704490662
0.6,test,forecast/mse,2.5859334468841553
0.6,test,forecast/rmse,1.6080837810525157
0.6,test,forecast/mae,0.5358209013938904
0.65,test,forecast/mse,2.5560286045074463
0.65,test,forecast/rmse,1.5987584572121727
0.65,test,forecast/mae,0.5340067744255066
0.7,test,forecast/mse,2.5313329696655273
0.7,test,forecast/rmse,1.5910163323063429
0.7,test,forecast/mae,0.5352956056594849
0.75,test,forecast/mse,2.5121877193450928
0.75,test,forecast/rmse,1.584988239497408
0.75,test,forecast/mae,0.5387661457061768
0.8,test,forecast/mse,2.4989914894104004
0.8,test,forecast/rmse,1.5808198788636232
0.8,test,forecast/mae,0.5443626046180725
0.85,test,forecast/mse,2.492093801498413
0.85,test,forecast/rmse,1.578636690786836
0.85,test,forecast/mae,0.5520932674407959
0.9,test,forecast/mse,2.491713523864746
0.9,test,forecast/rmse,1.5785162412419917
0.9,test,forecast/mae,0.5623316764831543
0.95,test,forecast/mse,2.4977896213531494
0.95,test,forecast/rmse,1.5804396924125734
0.95,test,forecast/mae,0.5755839347839355
1.0,test,forecast/mse,2.510284185409546
1.0,test,forecast/rmse,1.5843876373569525
1.0,test,forecast/mae,0.5915320515632629
1.05,test,forecast/mse,2.5293469429016113
