merge_scale,metric,value,selected
0.0,forecast/mse,0.4543795585632324,0
0.05,forecast/mse,0.4273500144481659,0
0.1,forecast/mse,0.40392789244651794,0
0.15,forecast/mse,0.384475976228714,0
0.2,forecast/mse,0.36941996216773987,0
0.25,forecast/mse,0.3592623472213745,0
0.3,forecast/mse,0.3545965850353241,1
0.35,forecast/mse,0.35614651441574097,0
0.4,forecast/mse,0.3646979331970215,0
0.45,forecast/mse,0.3811098635196686,0
0.5,forecast/mse,0.40632346272468567,0
0.55,forecast/mse,0.44136783480644226,0
0.6,forecast/mse,0.48733195662498474,0
0.65,forecast/mse,0.5452092289924622,0
0.7,forecast/mse,0.6156567931175232,0
0.75,forecast/mse,0.6986733078956604,0
0.8,forecast/mse,0.7933633327484131,0
0.85,forecast/mse,0.8976948261260986,0
0.9,forecast/mse,1.0089119672775269,0
0.95,forecast/mse,1.124111294746399,0
1.0,forecast/mse,1.240425944328308,0
1.05,forecast/mse,1.3554977178573608,0
1.1,forecast/mse,1.4678924083709717,0
1.15,forecast/mse,1.5771293640136719,0
1.2,forecast/mse,1.6828289031982422,0
