parameter,i,j,cosine
decoder.encoder.layers.0.norm1.weight,0,1,0.44535692281324657
decoder.encoder.layers.0.norm1.weight,0,2,0.3509366979413526
decoder.encoder.layers.0.norm1.weight,1,0,0.44535692281324657
decoder.encoder.layers.0.norm1.weight,1,2,0.22750326457068237
decoder.encoder.layers.0.norm1.weight,2,0,0.3509366979413526
decoder.encoder.layers.0.norm1.weight,2,1,0.22750326457068237
decoder.encoder.layers.0.norm2.bias,0,1,0.6732249574341072
decoder.encoder.layers.0.norm2.bias,0,2,0.38442053518949265
decoder.encoder.layers.0.norm2.bias,1,0,0.6732249574341072
decoder.encoder.layers.0.norm2.bias,1,2,0.5046333553145892
decoder.encoder.layers.0.norm2.bias,2,0,0.38442053518949265
decoder.encoder.layers.0.norm2.bias,2,1,0.5046333553145892
decoder.encoder.layers.0.norm2.weight,0,1,0.6374105561275308
decoder.encoder.layers.0.norm2.weight,0,2,0.5250802517731004
decoder.encoder.layers.0.norm2.weight,1,0,0.6374105561275308
decoder.encoder.layers.0.norm2.weight,1,2,0.49206268164936484
decoder.encoder.layers.0.norm2.weight,2,0,0.5250802517731004
decoder.encoder.layers.0.norm2.weight,2,1,0.49206268164936484
decoder.encoder.layers.0.self_attn.in_proj_bias,0,1,-0.13687743010758105
decoder.encoder.layers.0.self_attn.in_proj_bias,0,2,0.07033512166728013
decoder.encoder.layers.0.self_attn.in_proj_bias,1,0,-0.13687743010758105
decoder.encoder.layers.0.self_attn.in_proj_bias,1,2,0.18157262693117734
decoder.encoder.layers.0.self_attn.in_proj_bias,2,0,0.07033512166728013
decoder.encoder.layers.0.self_attn.in_proj_bias,2,1,0.18157262693117734
decoder.encoder.layers.0.self_attn.in_proj_weight,0,1,0.35429699080573596
decoder.encoder.layers.0.self_attn.in_proj_weight,0,2,0.3255785945538645
decoder.encoder.layers.0.self_attn.in_proj_weight,1,0,0.35429699080573596
decoder.encoder.layers.0.self_attn.in_proj_weight,1,2,0.2423269696401446
decoder.encoder.layers.0.self_attn.in_proj_weight,2,0,0.3255785945538645
decoder.encoder.layers.0.self_attn.in_proj_weight,2,1,0.2423269696401446
decoder.encoder.layers.0.self_attn.out_proj.bias,0,1,0.6105577070689553
decoder.encoder.layers.0.self_attn.out_proj.bias,0,2,0.13252955073749273
decoder.encoder.layers.0.self_attn.out_proj.bias,1,0,0.6105577070689553
decoder.encoder.layers.0.self_attn.out_proj.bias,1,2,0.6129384642925763
decoder.encoder.layers.0.self_attn.out_proj.bias,2,0,0.13252955073749273
decoder.encoder.layers.0.self_attn.out_proj.bias,2,1,0.6129384642925763
decoder.encoder.layers.0.self_attn.out_proj.weight,0,1,0.5114771033980006
decoder.encoder.layers.0.self_attn.out_proj.weight,0,2,0.4085082274595964
decoder.encoder.layers.0.self_attn.out_proj.weight,1,0,0.5114771033980006
decoder.encoder.layers.0.self_attn.out_proj.weight,1,2,0.3097048716554195
decoder.encoder.layers.0.self_attn.out_proj.weight,2,0,0.4085082274595964
decoder.encoder.layers.0.self_attn.out_proj.weight,2,1,0.3097048716554195
decoder.encoder.layers.1.linear1.bias,0,1,0.577375338406272
decoder.encoder.layers.1.linear1.bias,0,2,0.3623721431159292
decoder.encoder.layers.1.linear1.bias,1,0,0.577375338406272
decoder.encoder.layers.1.linear1.bias,1,2,0.4339537228562469
decoder.encoder.layers.1.linear1.bias,2,0,0.3623721431159292
decoder.encoder.layers.1.linear1.bias,2,1,0.4339537228562469
decoder.encoder.layers.1.linear1.weight,0,1,0.4233265972960648
decoder.encoder.layers.1.linear1.weight,0,2,0.36979115097868087
decoder.encoder.layers.1.linear1.weight,1,0,0.4233265972960648
decoder.encoder.layers.1.linear1.weight,1,2,0.2759155708128015
decoder.encoder.layers.1.linear1.weight,2,0,0.36979115097868087
decoder.encoder.layers.1.linear1.weight,2,1,0.2759155708128015
decoder.encoder.layers.1.linear2.bias,0,1,0.6890704859502801
decoder.encoder.layers.1.linear2.bias,0,2,0.19237601084893383
decoder.encoder.layers.1.linear2.bias,1,0,0.6890704859502801
decoder.encoder.layers.1.linear2.bias,1,2,0.6233013022747008
decoder.encoder.layers.1.linear2.bias,2,0,0.19237601084893383
decoder.encoder.layers.1.linear2.bias,2,1,0.6233013022747008
decoder.encoder.layers.1.linear2.weight,0,1,0.46319616716985185
decoder.encoder.layers.1.linear2.weight,0,2,0.2602198862250364
decoder.encoder.layers.1.linear2.weight,1,0,0.46319616716985185
decoder.encoder.layers.1.linear2.weight,1,2,0.34039444147678316
decoder.encoder.layers.1.linear2.weight,2,0,0.2602198862250364
decoder.encoder.layers.1.linear2.weight,2,1,0.34039444147678316
decoder.encoder.layers.1.norm1.bias,0,1,0.6866765236978182
decoder.encoder.layers.1.norm1.bias,0,2,0.20973983844170238
decoder.encoder.layers.1.norm1.bias,1,0,0.6866765236978182
decoder.encoder.layers.1.norm1.bias,1,2,0.632774707804269
decoder.encoder.layers.1.norm1.bias,2,0,0.20973983844170238
decoder.encoder.layers.1.norm1.bias,2,1,0.632774707804269
decoder.encoder.layers.1.norm1.weight,0,1,0.3745885856895441
decoder.encoder.layers.1.norm1.weight,0,2,0.5314198876371268
decoder.encoder.layers.1.norm1.weight,1,0,0.3745885856895441
decoder.encoder.layers.1.norm1.weight,1,2,0.31968120761320223
decoder.encoder.layers.1.norm1.weight,2,0,0.5314198876371268
decoder.encoder.layers.1.norm1.weight,2,1,0.31968120761320223
decoder.encoder.layers.1.norm2.bias,0,1,0.7281265403059641
decoder.encoder.layers.1.norm2.bias,0,2,0.5078085147680346
decoder.encoder.layers.1.norm2.bias,1,0,0.7281265403059641
decoder.encoder.layers.1.norm2.bias,1,2,0.5741533348964709
decoder.encoder.layers.1.norm2.bias,2,0,0.5078085147680346
decoder.encoder.layers.1.norm2.bias,2,1,0.5741533348964709
decoder.encoder.layers.1.norm2.weight,0,1,0.5453737295014126
decoder.encoder.layers.1.norm2.weight,0,2,0.44790562651795873
decoder.encoder.layers.1.norm2.weight,1,0,0.5453737295014126
decoder.encoder.layers.1.norm2.weight,1,2,0.4022966696992
decoder.encoder.layers.1.norm2.weight,2,0,0.44790562651795873
decoder.encoder.layers.1.norm2.weight,2,1,0.4022966696992
decoder.encoder.layers.1.self_attn.in_proj_bias,0,1,0.502802029492804
decoder.encoder.layers.1.self_attn.in_proj_bias,0,2,0.17567406223349918
decoder.encoder.layers.1.self_attn.in_proj_bias,1,0,0.502802029492804
decoder.encoder.layers.1.self_attn.in_proj_bias,1,2,0.5198515110329344
decoder.encoder.layers.1.self_attn.in_proj_bias,2,0,0.17567406223349918
decoder.encoder.layers.1.self_attn.in_proj_bias,2,1,0.5198515110329344
decoder.encoder.layers.1.self_attn.in_proj_weight,0,1,0.3572916541895978
decoder.encoder.layers.1.self_attn.in_proj_weight,0,2,0.3010105305913084
decoder.encoder.layers.1.self_attn.in_proj_weight,1,0,0.3572916541895978
decoder.encoder.layers.1.self_attn.in_proj_weight,1,2,0.21458750206916066
decoder.encoder.layers.1.self_attn.in_proj_weight,2,0,0.3010105305913084
decoder.encoder.layers.1.self_attn.in_proj_weight,2,1,0.21458750206916066
decoder.encoder.layers.1.self_attn.out_proj.bias,0,1,0.7014798035627791
decoder.encoder.layers.1.self_attn.out_proj.bias,0,2,0.18575575408050776
decoder.encoder.layers.1.self_attn.out_proj.bias,1,0,0.7014798035627791
decoder.encoder.layers.1.self_attn.out_proj.bias,1,2,0.5438684119467755
decoder.encoder.layers.1.self_attn.out_proj.bias,2,0,0.18575575408050776
decoder.encoder.layers.1.self_attn.out_proj.bias,2,1,0.5438684119467755
decoder.encoder.layers.1.self_attn.out_proj.weight,0,1,0.4758446261165515
decoder.encoder.layers.1.self_attn.out_proj.weight,0,2,0.3541690463304479
decoder.encoder.layers.1.self_attn.out_proj.weight,1,0,0.4758446261165515
decoder.encoder.layers.1.self_attn.out_proj.weight,1,2,0.1897638759655117
decoder.encoder.layers.1.self_attn.out_proj.weight,2,0,0.3541690463304479
decoder.encoder.layers.1.self_attn.out_proj.weight,2,1,0.1897638759655117
decoder.norm.bias,0,1,0.755843418335152
decoder.norm.bias,0,2,0.3514368392580555
decoder.norm.bias,1,0,0.755843418335152
decoder.norm.bias,1,2,0.5477546848359546
decoder.norm.bias,2,0,0.3514368392580555
decoder.norm.bias,2,1,0.5477546848359546
decoder.norm.weight,0,1,0.47706279846587407
decoder.norm.weight,0,2,0.47737154430738826
decoder.norm.weight,1,0,0.47706279846587407
decoder.norm.weight,1,2,0.33071132294644323
decoder.norm.weight,2,0,0.47737154430738826
decoder.norm.weight,2,1,0.33071132294644323
decoder.output_projection.bias,0,1,0.8128853170112388
decoder.output_projection.bias,0,2,0.5040526375309224
decoder.output_projection.bias,1,0,0.8128853170112388
decoder.output_projection.bias,1,2,0.8256986117511463
decoder.output_projection.bias,2,0,0.5040526375309224
decoder.output_projection.bias,2,1,0.8256986117511463
decoder.output_projection.weight,0,1,0.5046335517030326
decoder.output_projection.weight,0,2,0.40227138318285427
decoder.output_projection.weight,1,0,0.5046335517030326
decoder.output_projection.weight,1,2,0.33927589927028706
decoder.output_projection.weight,2,0,0.40227138318285427
decoder.output_projection.weight,2,1,0.33927589927028706
decoder_mask_token,0,1,0.6280442940592477
decoder_mask_token,0,2,0.14115169092138236
decoder_mask_token,1,0,0.6280442940592477
decoder_mask_token,1,2,0.5710852226909581
decoder_mask_token,2,0,0.14115169092138236
decoder_mask_token,2,1,0.5710852226909581
decoder_pos_enc,0,1,0.45726239605327285
decoder_pos_enc,0,2,0.24035234207166062
decoder_pos_enc,1,0,0.45726239605327285
decoder_pos_enc,1,2,0.30800005984699874
decoder_pos_enc,2,0,0.24035234207166062
decoder_pos_enc,2,1,0.30800005984699874
encoder.encoder.layers.0.linear1.bias,0,1,0.249079047146079
encoder.encoder.layers.0.linear1.bias,0,2,0.14421714551402892
encoder.encoder.layers.0.linear1.bias,1,0,0.249079047146079
encoder.encoder.layers.0.linear1.bias,1,2,0.14871187888486412
encoder.encoder.layers.0.linear1.bias,2,0,0.14421714551402892
encoder.encoder.layers.0.linear1.bias,2,1,0.14871187888486412
encoder.encoder.layers.0.linear1.weight,0,1,0.20984555523410447
encoder.encoder.layers.0.linear1.weight,0,2,0.15157967215168028
encoder.encoder.layers.0.linear1.weight,1,0,0.20984555523410447
encoder.encoder.layers.0.linear1.weight,1,2,0.18376269012130558
encoder.encoder.layers.0.linear1.weight,2,0,0.15157967215168028
encoder.encoder.layers.0.linear1.weight,2,1,0.18376269012130558
encoder.encoder.layers.0.linear2.bias,0,1,0.20150949088910455
encoder.encoder.layers.0.linear2.bias,0,2,0.2612240894537721
encoder.encoder.layers.0.linear2.bias,1,0,0.20150949088910455
encoder.encoder.layers.0.linear2.bias,1,2,0.047323500477642964
encoder.encoder.layers.0.linear2.bias,2,0,0.2612240894537721
encoder.encoder.layers.0.linear2.bias,2,1,0.047323500477642964
encoder.encoder.layers.0.linear2.weight,0,1,0.2527843814504069
encoder.encoder.layers.0.linear2.weight,0,2,0.21464939752348902
encoder.encoder.layers.0.linear2.weight,1,0,0.2527843814504069
encoder.encoder.layers.0.linear2.weight,1,2,0.17475015870250557
encoder.encoder.layers.0.linear2.weight,2,0,0.21464939752348902
encoder.encoder.layers.0.linear2.weight,2,1,0.17475015870250557
encoder.encoder.layers.0.norm1.bias,0,1,-0.2733658326435923
encoder.encoder.layers.0.norm1.bias,0,2,0.16102175853396042
encoder.encoder.layers.0.norm1.bias,1,0,-0.2733658326435923
encoder.encoder.layers.0.norm1.bias,1,2,0.2228223222431269
encoder.encoder.layers.0.norm1.bias,2,0,0.16102175853396042
encoder.encoder.layers.0.norm1.bias,2,1,0.2228223222431269
encoder.encoder.layers.0.norm1.weight,0,1,0.29194321380758775
encoder.encoder.layers.0.norm1.weight,0,2,0.45677160764162383
encoder.encoder.layers.0.norm1.weight,1,0,0.29194321380758775
encoder.encoder.layers.0.norm1.weight,1,2,0.2961834636112124
encoder.encoder.layers.0.norm1.weight,2,0,0.45677160764162383
encoder.encoder.layers.0.norm1.weight,2,1,0.2961834636112124
encoder.encoder.layers.0.norm2.bias,0,1,0.06982286253953926
encoder.encoder.layers.0.norm2.bias,0,2,0.09151545483377807
encoder.encoder.layers.0.norm2.bias,1,0,0.06982286253953926
encoder.encoder.layers.0.norm2.bias,1,2,0.22350169216545263
encoder.encoder.layers.0.norm2.bias,2,0,0.09151545483377807
encoder.encoder.layers.0.norm2.bias,2,1,0.22350169216545263
encoder.encoder.layers.0.norm2.weight,0,1,0.14655144037488183
encoder.encoder.layers.0.norm2.weight,0,2,0.2257815805302688
encoder.encoder.layers.0.norm2.weight,1,0,0.14655144037488183
encoder.encoder.layers.0.norm2.weight,1,2,0.27333903939002535
encoder.encoder.layers.0.norm2.weight,2,0,0.2257815805302688
encoder.encoder.layers.0.norm2.weight,2,1,0.27333903939002535
encoder.encoder.layers.0.self_attn.in_proj_bias,0,1,-0.1797321625950467
encoder.encoder.layers.0.self_attn.in_proj_bias,0,2,0.30983245151509287
encoder.encoder.layers.0.self_attn.in_proj_bias,1,0,-0.1797321625950467
encoder.encoder.layers.0.self_attn.in_proj_bias,1,2,0.2612231745363307
encoder.encoder.layers.0.self_attn.in_proj_bias,2,0,0.30983245151509287
encoder.encoder.layers.0.self_attn.in_proj_bias,2,1,0.2612231745363307
encoder.encoder.layers.0.self_attn.in_proj_weight,0,1,0.1972786629760117
encoder.encoder.layers.0.self_attn.in_proj_weight,0,2,0.17519723443961763
encoder.encoder.layers.0.self_attn.in_proj_weight,1,0,0.1972786629760117
encoder.encoder.layers.0.self_attn.in_proj_weight,1,2,0.18272963059300418
encoder.encoder.layers.0.self_attn.in_proj_weight,2,0,0.17519723443961763
encoder.encoder.layers.0.self_attn.in_proj_weight,2,1,0.18272963059300418
encoder.encoder.layers.0.self_attn.out_proj.bias,0,1,0.10845081618165112
encoder.encoder.layers.0.self_attn.out_proj.bias,0,2,0.2990397368070403
encoder.encoder.layers.0.self_attn.out_proj.bias,1,0,0.10845081618165112
encoder.encoder.layers.0.self_attn.out_proj.bias,1,2,0.16216224456595874
encoder.encoder.layers.0.self_attn.out_proj.bias,2,0,0.2990397368070403
encoder.encoder.layers.0.self_attn.out_proj.bias,2,1,0.16216224456595874
encoder.encoder.layers.0.self_attn.out_proj.weight,0,1,0.29765601087129545
encoder.encoder.layers.0.self_attn.out_proj.weight,0,2,0.12344683297666939
encoder.encoder.layers.0.self_attn.out_proj.weight,1,0,0.29765601087129545
encoder.encoder.layers.0.self_attn.out_proj.weight,1,2,0.2784026030730818
encoder.encoder.layers.0.self_attn.out_proj.weight,2,0,0.12344683297666939
encoder.encoder.layers.0.self_attn.out_proj.weight,2,1,0.2784026030730818
encoder.encoder.layers.1.linear1.bias,0,1,0.3783727285909472
encoder.encoder.layers.1.linear1.bias,0,2,0.25199311009112285
encoder.encoder.layers.1.linear1.bias,1,0,0.3783727285909472
encoder.encoder.layers.1.linear1.bias,1,2,0.30058968406208453
encoder.encoder.layers.1.linear1.bias,2,0,0.25199311009112285
encoder.encoder.layers.1.linear1.bias,2,1,0.30058968406208453
encoder.encoder.layers.1.linear1.weight,0,1,0.23350088261413368
encoder.encoder.layers.1.linear1.weight,0,2,0.15143240471340372
encoder.encoder.layers.1.linear1.weight,1,0,0.23350088261413368
encoder.encoder.layers.1.linear1.weight,1,2,0.2017611399829498
encoder.encoder.layers.1.linear1.weight,2,0,0.15143240471340372
encoder.encoder.layers.1.linear1.weight,2,1,0.2017611399829498
encoder.encoder.layers.1.linear2.bias,0,1,0.37046905651541234
encoder.encoder.layers.1.linear2.bias,0,2,0.3909037305284825
encoder.encoder.layers.1.linear2.bias,1,0,0.37046905651541234
encoder.encoder.layers.1.linear2.bias,1,2,0.28691780480538764
encoder.encoder.layers.1.linear2.bias,2,0,0.3909037305284825
encoder.encoder.layers.1.linear2.bias,2,1,0.28691780480538764
encoder.encoder.layers.1.linear2.weight,0,1,0.2538743774641208
encoder.encoder.layers.1.linear2.weight,0,2,0.24002220671118982
encoder.encoder.layers.1.linear2.weight,1,0,0.2538743774641208
encoder.encoder.layers.1.linear2.weight,1,2,0.19113427166343488
encoder.encoder.layers.1.linear2.weight,2,0,0.24002220671118982
encoder.encoder.layers.1.linear2.weight,2,1,0.19113427166343488
encoder.encoder.layers.1.norm1.bias,0,1,0.6613328855976408
encoder.encoder.layers.1.norm1.bias,0,2,0.20068568234668807
encoder.encoder.layers.1.norm1.bias,1,0,0.6613328855976408
encoder.encoder.layers.1.norm1.bias,1,2,0.15267191431380922
encoder.encoder.layers.1.norm1.bias,2,0,0.20068568234668807
encoder.encoder.layers.1.norm1.bias,2,1,0.15267191431380922
encoder.encoder.layers.1.norm1.weight,0,1,0.4748374188377586
encoder.encoder.layers.1.norm1.weight,0,2,0.27596470699620085
encoder.encoder.layers.1.norm1.weight,1,0,0.4748374188377586
encoder.encoder.layers.1.norm1.weight,1,2,0.38317999592694957
encoder.encoder.layers.1.norm1.weight,2,0,0.27596470699620085
encoder.encoder.layers.1.norm1.weight,2,1,0.38317999592694957
encoder.encoder.layers.1.norm2.bias,0,1,0.46788874538373354
encoder.encoder.layers.1.norm2.bias,0,2,0.3478063247561569
encoder.encoder.layers.1.norm2.bias,1,0,0.46788874538373354
encoder.encoder.layers.1.norm2.bias,1,2,0.21062956119612453
encoder.encoder.layers.1.norm2.bias,2,0,0.3478063247561569
encoder.encoder.layers.1.norm2.bias,2,1,0.21062956119612453
encoder.encoder.layers.1.norm2.weight,0,1,0.3791506118546159
encoder.encoder.layers.1.norm2.weight,0,2,0.27174694765719476
encoder.encoder.layers.1.norm2.weight,1,0,0.3791506118546159
encoder.encoder.layers.1.norm2.weight,1,2,0.24387754616405677
encoder.encoder.layers.1.norm2.weight,2,0,0.27174694765719476
encoder.encoder.layers.1.norm2.weight,2,1,0.24387754616405677
encoder.encoder.layers.1.self_attn.in_proj_bias,0,1,0.48195644255963166
encoder.encoder.layers.1.self_attn.in_proj_bias,0,2,0.3428277904267139
encoder.encoder.layers.1.self_attn.in_proj_bias,1,0,0.48195644255963166
encoder.encoder.layers.1.self_attn.in_proj_bias,1,2,0.2806533186357341
encoder.encoder.layers.1.self_attn.in_proj_bias,2,0,0.3428277904267139
encoder.encoder.layers.1.self_attn.in_proj_bias,2,1,0.2806533186357341
encoder.encoder.layers.1.self_attn.in_proj_weight,0,1,0.25971965180841494
encoder.encoder.layers.1.self_attn.in_proj_weight,0,2,0.20764595395688454
encoder.encoder.layers.1.self_attn.in_proj_weight,1,0,0.25971965180841494
encoder.encoder.layers.1.self_attn.in_proj_weight,1,2,0.2680367123910731
encoder.encoder.layers.1.self_attn.in_proj_weight,2,0,0.20764595395688454
encoder.encoder.layers.1.self_attn.in_proj_weight,2,1,0.2680367123910731
encoder.encoder.layers.1.self_attn.out_proj.bias,0,1,0.17354847600450815
encoder.encoder.layers.1.self_attn.out_proj.bias,0,2,0.33615356315129613
encoder.encoder.layers.1.self_attn.out_proj.bias,1,0,0.17354847600450815
encoder.encoder.layers.1.self_attn.out_proj.bias,1,2,0.3485606949686475
encoder.encoder.layers.1.self_attn.out_proj.bias,2,0,0.33615356315129613
encoder.encoder.layers.1.self_attn.out_proj.bias,2,1,0.3485606949686475
encoder.encoder.layers.1.self_attn.out_proj.weight,0,1,0.23465240621807334
encoder.encoder.layers.1.self_attn.out_proj.weight,0,2,0.17341497533873101
encoder.encoder.layers.1.self_attn.out_proj.weight,1,0,0.23465240621807334
encoder.encoder.layers.1.self_attn.out_proj.weight,1,2,0.22175334815103404
encoder.encoder.layers.1.self_attn.out_proj.weight,2,0,0.17341497533873101
encoder.encoder.layers.1.self_attn.out_proj.weight,2,1,0.22175334815103404
encoder.encoder.layers.2.linear1.bias,0,1,0.3864127061481763
encoder.encoder.layers.2.linear1.bias,0,2,0.301683062611373
encoder.encoder.layers.2.linear1.bias,1,0,0.3864127061481763
encoder.encoder.layers.2.linear1.bias,1,2,0.3967076060508803
encoder.encoder.layers.2.linear1.bias,2,0,0.301683062611373
encoder.encoder.layers.2.linear1.bias,2,1,0.3967076060508803
encoder.encoder.layers.2.linear1.weight,0,1,0.23896402412852596
encoder.encoder.layers.2.linear1.weight,0,2,0.16366839044356737
encoder.encoder.layers.2.linear1.weight,1,0,0.23896402412852596
encoder.encoder.layers.2.linear1.weight,1,2,0.24690201021301866
encoder.encoder.layers.2.linear1.weight,2,0,0.16366839044356737
encoder.encoder.layers.2.linear1.weight,2,1,0.24690201021301866
encoder.encoder.layers.2.linear2.bias,0,1,0.28779862442462995
encoder.encoder.layers.2.linear2.bias,0,2,0.04268999757819427
encoder.encoder.layers.2.linear2.bias,1,0,0.28779862442462995
encoder.encoder.layers.2.linear2.bias,1,2,0.5982889256022911
encoder.encoder.layers.2.linear2.bias,2,0,0.04268999757819427
encoder.encoder.layers.2.linear2.bias,2,1,0.5982889256022911
encoder.encoder.layers.2.linear2.weight,0,1,0.31089061543320445
encoder.encoder.layers.2.linear2.weight,0,2,0.19354884704819872
encoder.encoder.layers.2.linear2.weight,1,0,0.31089061543320445
encoder.encoder.layers.2.linear2.weight,1,2,0.3275683702554795
encoder.encoder.layers.2.linear2.weight,2,0,0.19354884704819872
encoder.encoder.layers.2.linear2.weight,2,1,0.3275683702554795
encoder.encoder.layers.2.norm1.bias,0,1,0.11522267297617336
encoder.encoder.layers.2.norm1.bias,0,2,0.4424988287925389
encoder.encoder.layers.2.norm1.bias,1,0,0.11522267297617336
encoder.encoder.layers.2.norm1.bias,1,2,0.11832463841225592
encoder.encoder.layers.2.norm1.bias,2,0,0.4424988287925389
encoder.encoder.layers.2.norm1.bias,2,1,0.11832463841225592
encoder.encoder.layers.2.norm1.weight,0,1,0.3468389433024117
encoder.encoder.layers.2.norm1.weight,0,2,0.3549597979816555
encoder.encoder.layers.2.norm1.weight,1,0,0.3468389433024117
encoder.encoder.layers.2.norm1.weight,1,2,0.16602400987852084
encoder.encoder.layers.2.norm1.weight,2,0,0.3549597979816555
encoder.encoder.layers.2.norm1.weight,2,1,0.16602400987852084
encoder.encoder.layers.2.norm2.bias,0,1,0.3711671425057605
encoder.encoder.layers.2.norm2.bias,0,2,0.49477233399059495
encoder.encoder.layers.2.norm2.bias,1,0,0.3711671425057605
encoder.encoder.layers.2.norm2.bias,1,2,0.4617352191844764
encoder.encoder.layers.2.norm2.bias,2,0,0.49477233399059495
encoder.encoder.layers.2.norm2.bias,2,1,0.4617352191844764
encoder.encoder.layers.2.norm2.weight,0,1,0.3914012237355851
encoder.encoder.layers.2.norm2.weight,0,2,0.22140329748189325
encoder.encoder.layers.2.norm2.weight,1,0,0.3914012237355851
encoder.encoder.layers.2.norm2.weight,1,2,0.2712083460246011
encoder.encoder.layers.2.norm2.weight,2,0,0.22140329748189325
encoder.encoder.layers.2.norm2.weight,2,1,0.2712083460246011
encoder.encoder.layers.2.self_attn.in_proj_bias,0,1,-0.040673876848868494
encoder.encoder.layers.2.self_attn.in_proj_bias,0,2,0.27753426595816627
encoder.encoder.layers.2.self_attn.in_proj_bias,1,0,-0.040673876848868494
encoder.encoder.layers.2.self_attn.in_proj_bias,1,2,-0.07096668062448352
encoder.encoder.layers.2.self_attn.in_proj_bias,2,0,0.27753426595816627
encoder.encoder.layers.2.self_attn.in_proj_bias,2,1,-0.07096668062448352
encoder.encoder.layers.2.self_attn.in_proj_weight,0,1,0.1835210430174051
encoder.encoder.layers.2.self_attn.in_proj_weight,0,2,0.15370547887094343
encoder.encoder.layers.2.self_attn.in_proj_weight,1,0,0.1835210430174051
encoder.encoder.layers.2.self_attn.in_proj_weight,1,2,0.12017252131347693
encoder.encoder.layers.2.self_attn.in_proj_weight,2,0,0.15370547887094343
encoder.encoder.layers.2.self_attn.in_proj_weight,2,1,0.12017252131347693
encoder.encoder.layers.2.self_attn.out_proj.bias,0,1,0.2803971764588663
encoder.encoder.layers.2.self_attn.out_proj.bias,0,2,0.27633903768094725
encoder.encoder.layers.2.self_attn.out_proj.bias,1,0,0.2803971764588663
encoder.encoder.layers.2.self_attn.out_proj.bias,1,2,0.5390654332187406
encoder.encoder.layers.2.self_attn.out_proj.bias,2,0,0.27633903768094725
encoder.encoder.layers.2.self_attn.out_proj.bias,2,1,0.5390654332187406
encoder.encoder.layers.2.self_attn.out_proj.weight,0,1,0.2251590386969351
encoder.encoder.layers.2.self_attn.out_proj.weight,0,2,0.12592258440356865
encoder.encoder.layers.2.self_attn.out_proj.weight,1,0,0.2251590386969351
encoder.encoder.layers.2.self_attn.out_proj.weight,1,2,0.22478718285746663
encoder.encoder.layers.2.self_attn.out_proj.weight,2,0,0.12592258440356865
encoder.encoder.layers.2.self_attn.out_proj.weight,2,1,0.22478718285746663
encoder.norm.bias,0,1,0.2323321435740152
encoder.norm.bias,0,2,0.07254945627901278
encoder.norm.bias,1,0,0.2323321435740152
encoder.norm.bias,1,2,0.6751584003340513
encoder.norm.bias,2,0,0.07254945627901278
encoder.norm.bias,2,1,0.6751584003340513
encoder.norm.weight,0,1,0.3786405023646706
encoder.norm.weight,0,2,0.13330558760411534
encoder.norm.weight,1,0,0.3786405023646706
encoder.norm.weight,1,2,0.19221455503903823
encoder.norm.weight,2,0,0.13330558760411534
encoder.norm.weight,2,1,0.19221455503903823
encoder_pos_enc,0,1,0.2508364071132566
encoder_pos_enc,0,2,0.17082174246644374
encoder_pos_enc,1,0,0.2508364071132566
encoder_pos_enc,1,2,0.09531825402785726
encoder_pos_enc,2,0,0.17082174246644374
encoder_pos_enc,2,1,0.09531825402785726
encoder_to_decoder.bias,0,1,0.41260326810979775
encoder_to_decoder.bias,0,2,0.1548131229013932
encoder_to_decoder.bias,1,0,0.41260326810979775
encoder_to_decoder.bias,1,2,0.5506639597946558
