parameter,shape,rank,i,j,angle_index,angle_rad
decoder.encoder.layers.0.linear2.weight,64x256,8,2,0,0,0.40399740531094225
decoder.encoder.layers.0.linear2.weight,64x256,8,2,0,1,0.5583562521558525
decoder.encoder.layers.0.linear2.weight,64x256,8,2,0,2,0.64321683454155
decoder.encoder.layers.0.linear2.weight,64x256,8,2,0,3,0.7051104079305028
decoder.encoder.layers.0.linear2.weight,64x256,8,2,0,4,0.8568621139234531
decoder.encoder.layers.0.linear2.weight,64x256,8,2,0,5,1.1077340568039773
decoder.encoder.layers.0.linear2.weight,64x256,8,2,0,6,1.1957631209168373
decoder.encoder.layers.0.linear2.weight,64x256,8,2,0,7,1.5006581526570968
decoder.encoder.layers.0.linear2.weight,64x256,8,2,1,0,0.35825230072063197
decoder.encoder.layers.0.linear2.weight,64x256,8,2,1,1,0.48049078947288393
decoder.encoder.layers.0.linear2.weight,64x256,8,2,1,2,0.5304323626587869
decoder.encoder.layers.0.linear2.weight,64x256,8,2,1,3,0.6238076620016062
decoder.encoder.layers.0.linear2.weight,64x256,8,2,1,4,0.8173166163686622
decoder.encoder.layers.0.linear2.weight,64x256,8,2,1,5,1.05829599582631
decoder.encoder.layers.0.linear2.weight,64x256,8,2,1,6,1.1765105976901145
decoder.encoder.layers.0.linear2.weight,64x256,8,2,1,7,1.3880563532240937
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,1,0,0.6609236791067457
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,1,1,0.7392171731751751
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,1,2,0.8989000061714992
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,1,3,0.9043057618250914
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,1,4,0.9231697453790569
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,1,5,1.135583547520318
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,1,6,1.2653500172797616
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,1,7,1.5026982814447367
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,2,0,0.65124408183368
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,2,1,0.6730539211853726
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,2,2,0.8715417025150157
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,2,3,0.9837321927029368
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,2,4,1.0777813545565724
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,2,5,1.1975357738568813
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,2,6,1.3651537264178624
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,0,2,7,1.540926161126006
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,0,0,0.6609236791067457
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,0,1,0.7392171731751751
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,0,2,0.898900006171499
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,0,3,0.9043057618250911
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,0,4,0.9231697453790566
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,0,5,1.1355835475203182
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,0,6,1.2653500172797616
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,0,7,1.502698281444737
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,2,0,0.7609943531008474
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,2,1,0.9525836947689621
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,2,2,0.9873839945322066
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,2,3,1.1388104389296996
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,2,4,1.3312677489173363
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,2,5,1.3539049498719196
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,2,6,1.4144085751230813
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,1,2,7,1.4630337539737959
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,0,0,0.6512440818336794
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,0,1,0.6730539211853729
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,0,2,0.8715417025150157
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,0,3,0.9837321927029369
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,0,4,1.077781354556572
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,0,5,1.1975357738568813
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,0,6,1.3651537264178626
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,0,7,1.540926161126006
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,0,0.7609943531008475
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,1,0.9525836947689615
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,2,0.9873839945322068
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,3,1.1388104389296996
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,4,1.3312677489173366
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,5,1.3539049498719198
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,6,1.4144085751230813
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,7,1.4630337539737956
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,0,0.23082638326738222
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,1,0.33321806369913853
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,2,0.45752631724513126
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,3,0.5744778002449205
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,4,0.70190222120468
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,5,0.8986167275838489
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,6,1.3718476270608
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,7,1.4386744419428874
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,0,0.34367740001853686
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,1,0.38705490151618877
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,2,0.4767607638095741
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,3,0.5872107222491932
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,4,0.9297088972816108
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,5,1.1375397650308432
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,6,1.3280971770387124
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,7,1.3624842579647956
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,0,0.23082638326738172
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,1,0.33321806369913887
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,2,0.457526317245132
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,3,0.5744778002449202
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,4,0.7019022212046806
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,5,0.8986167275838487
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,6,1.3718476270608
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,7,1.4386744419428872
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,0,0.2455743008797634
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,1,0.36319667812559936
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,2,0.4520024402785598
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,3,0.5859359561368721
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,4,0.6904686821804018
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,5,1.004424660749229
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,6,1.1984290474308052
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,7,1.5523098836366915
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,0,0.34367740001853686
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,1,0.38705490151618815
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,2,0.47676076380957366
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,3,0.5872107222491922
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,4,0.9297088972816108
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,5,1.1375397650308432
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,6,1.3280971770387127
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,7,1.3624842579647956
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,0,0.24557430087976428
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,1,0.3631966781255997
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,2,0.45200244027856
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,3,0.5859359561368724
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,4,0.6904686821804011
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,5,1.0044246607492293
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,6,1.1984290474308052
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,7,1.5523098836366913
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,0,0.4576894273468328
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,1,0.6424583365575068
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,2,0.8264837220529048
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,3,0.9908189786177793
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,4,1.2035448263645567
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,5,1.3905814645781556
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,6,1.4500374480105025
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,7,1.5170050289515924
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,0,0.6179774720515149
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,1,0.6679078884670657
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,2,0.744431331886139
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,3,0.8588534628524733
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,4,1.2427085365344255
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,5,1.2910881536223628
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,6,1.3912802641527062
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,7,1.542922951454708
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,0,0.4576894273468313
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,1,0.6424583365575063
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,2,0.8264837220529044
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,3,0.9908189786177796
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,4,1.2035448263645565
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,5,1.3905814645781556
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,6,1.4500374480105025
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,7,1.5170050289515924
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,0,0.6111525692597704
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,1,0.8132894879614803
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,2,0.9998376766293597
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,3,1.0836776535491146
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,4,1.1781323123264904
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,5,1.3219604948209154
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,6,1.5027766432697691
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,7,1.524396088066488
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,0,0.6179774720515147
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,1,0.6679078884670657
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,2,0.7444313318861393
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,3,0.8588534628524734
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,4,1.2427085365344255
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,5,1.291088153622363
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,6,1.3912802641527062
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,7,1.542922951454708
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,0,0.6111525692597711
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,1,0.8132894879614804
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,2,0.9998376766293601
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,3,1.0836776535491146
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,4,1.1781323123264906
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,5,1.3219604948209156
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,6,1.5027766432697691
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,7,1.5243960880664877
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,0,0.2110602454236628
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,1,0.2586120247501812
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,2,0.37317893601208785
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,3,0.412849930170154
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,4,0.4382569697883406
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,5,0.5664391704458953
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,6,1.0078068983348532
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,7,1.3780057603686577
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,0,0.30361615899260397
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,1,0.3877618763490573
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,2,0.48904642601545417
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,3,0.5974201149298466
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,4,0.6969687346353783
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,5,0.9700435078058429
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,6,1.0854849527000219
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,7,1.5519859753448895
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,0,0.21106024542366386
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,1,0.258612024750182
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,2,0.37317893601208785
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,3,0.4128499301701545
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,4,0.43825696978834033
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,5,0.5664391704458955
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,6,1.0078068983348532
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,7,1.3780057603686577
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,0,0.2777670343324726
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,1,0.36977175139864576
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,2,0.42696939237163667
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,3,0.49408182185661126
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,4,0.551876774565982
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,5,1.1241129670355514
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,6,1.288190826781157
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,7,1.3267636258264086
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,0,0.3036161589926058
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,1,0.3877618763490573
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,2,0.4890464260154544
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,3,0.5974201149298474
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,4,0.6969687346353787
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,5,0.970043507805843
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,6,1.085484952700022
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,7,1.5519859753448895
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,0,0.2777670343324726
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,1,0.36977175139864543
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,2,0.4269693923716356
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,3,0.49408182185661126
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,4,0.551876774565982
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,5,1.1241129670355512
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,6,1.288190826781157
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,7,1.3267636258264086
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,0,0.5714584901205239
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,1,0.8012293737413175
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,2,0.9799903605975318
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,3,1.0998462151498036
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,4,1.2392227056576495
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,5,1.3571458514835202
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,6,1.3929517609665207
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,7,1.5400011548297996
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,0,0.586758452889234
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,1,0.778285994210497
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,2,0.8886562704538334
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,3,0.97398723300111
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,4,1.2049065260682221
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,5,1.3832608333627083
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,6,1.4770330075957938
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,7,1.553463571908182
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,0,0.5714584901205243
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,1,0.8012293737413172
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,2,0.9799903605975319
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,3,1.0998462151498036
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,4,1.2392227056576492
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,5,1.3571458514835202
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,6,1.3929517609665207
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,7,1.5400011548297996
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,0,0.6553394694115305
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,1,0.7988054766476722
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,2,0.9104819630956418
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,3,1.004266519656835
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,4,1.1258120586481497
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,5,1.3057165818827732
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,6,1.3897645201946034
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,7,1.482856562138569
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,2,0,0,0.5867584528892344
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,2,0,1,0.7782859942104975
