singular_index,singular_value,p,cumulative_energy
0,2.4527588086031535,0.6994332974086529,0.6994332974086529
1,1.4842416368713893,0.2561213819699848,0.9555546793786377
2,0.6182935471789487,0.04444532062136226,1.0
