model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,val_base,val,forecast/mae,0.3963450789451599,1.0,926,124
ft_0,val_base,val,forecast/mae,0.43401002883911133,1.0950306989913778,926,124
ft_1,val_base,val,forecast/mae,0.4707688093185425,1.1877750837009386,926,124
ft_2,val_base,val,forecast/mae,0.3999560475349426,1.0091106684089355,926,124
ft_3,val_base,val,forecast/mae,0.43628212809562683,1.1007633278978917,926,124
ft_4,val_base,val,forecast/mae,0.47632908821105957,1.2018039670853757,926,124
merged,val_base,val,forecast/mae,0.4115031659603119,1.03824467066803,926,124
base,val_base,val,forecast/mse,0.3304899334907532,1.0,926,124
ft_0,val_base,val,forecast/mse,0.35966816544532776,1.0882878084859762,926,124
ft_1,val_base,val,forecast/mse,0.3992448151111603,1.2080392612694535,926,124
ft_2,val_base,val,forecast/mse,0.32556232810020447,0.9850899985409493,926,124
ft_3,val_base,val,forecast/mse,0.35961344838142395,1.0881222450047352,926,124
ft_4,val_base,val,forecast/mse,0.4124393165111542,1.247963325705029,926,124
merged,val_base,val,forecast/mse,0.32885444164276123,0.9950513111527565,926,124
base,val_base,val,forecast/rmse,0.5748825388640302,1.0,926,124
ft_0,val_base,val,forecast/rmse,0.5997234074515749,1.0432103376050181,926,124
ft_1,val_base,val,forecast/rmse,0.6318582239008687,1.0991083937762707,926,124
ft_2,val_base,val,forecast/rmse,0.5705806937675025,0.9925170016382336,926,124
ft_3,val_base,val,forecast/rmse,0.5996777871335772,1.043130981710703,926,124
ft_4,val_base,val,forecast/rmse,0.6422143851636727,1.1171227890008462,926,124
merged,val_base,val,forecast/rmse,0.5734583172670541,0.9975225867882674,926,124
base,val_0,val,forecast/mae,0.3791499733924866,1.0,89,124
ft_0,val_0,val,forecast/mae,0.3621002435684204,0.95503169980071,89,124
ft_1,val_0,val,forecast/mae,0.35115429759025574,0.9261619998236149,89,124
ft_2,val_0,val,forecast/mae,0.40829670429229736,1.07687388354275,89,124
ft_3,val_0,val,forecast/mae,0.36640357971191406,0.9663816574572781,89,124
ft_4,val_0,val,forecast/mae,0.48305314779281616,1.2740424151178078,89,124
