i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.37717546900677834,1
0,2,0.253710360279155,2
1,0,0.37717546900677834,1
1,1,1.0,0
1,2,0.4717104706669784,1
2,0,0.253710360279155,2
2,1,0.4717104706669784,1
2,2,1.0,0
