merge_scale,split,metric,value
0.0,test,forecast/mse,0.533649742603302
0.0,test,forecast/rmse,0.7305133418379859
0.0,test,forecast/mae,0.4072812497615814
0.05,test,forecast/mse,0.5048820376396179
0.05,test,forecast/rmse,0.7105505173030401
0.05,test,forecast/mae,0.3942573070526123
0.1,test,forecast/mse,0.47845229506492615
0.1,test,forecast/rmse,0.6917024613697179
0.1,test,forecast/mae,0.38351505994796753
0.15,test,forecast/mse,0.45471200346946716
0.15,test,forecast/rmse,0.6743233671388432
0.15,test,forecast/mae,0.37544262409210205
0.2,test,forecast/mse,0.43404054641723633
0.2,test,forecast/rmse,0.6588175365131352
0.2,test,forecast/mae,0.3698716163635254
0.25,test,forecast/mse,0.41669654846191406
0.25,test,forecast/rmse,0.6455203702919948
0.25,test,forecast/mae,0.366601824760437
0.3,test,forecast/mse,0.4028612971305847
0.3,test,forecast/rmse,0.6347135551810633
0.3,test,forecast/mae,0.36563733220100403
0.35,test,forecast/mse,0.4053756296634674
0.35,test,forecast/rmse,0.6366911572053341
0.35,test,forecast/mae,0.36492905020713806
0.4,test,forecast/mse,0.38612398505210876
0.4,test,forecast/rmse,0.621388755170311
0.4,test,forecast/mae,0.3708353340625763
0.45,test,forecast/mse,0.38315683603286743
0.45,test,forecast/rmse,0.6189966365279116
0.45,test,forecast/mae,0.3767921030521393
0.5,test,forecast/mse,0.3836880028247833
0.5,test,forecast/rmse,0.6194255425995794
0.5,test,forecast/mae,0.3848361074924469
0.55,test,forecast/mse,0.3876263499259949
0.55,test,forecast/rmse,0.6225964583307513
0.55,test,forecast/mae,0.3948954641819
0.6,test,forecast/mse,0.394793838262558
0.6,test,forecast/rmse,0.6283262196204755
0.6,test,forecast/mae,0.40657874941825867
0.65,test,forecast/mse,0.40498876571655273
0.65,test,forecast/rmse,0.6363872765200077
0.65,test,forecast/mae,0.4195823073387146
0.7,test,forecast/mse,0.4179663062095642
0.7,test,forecast/rmse,0.6465031370454162
0.7,test,forecast/mae,0.4335087835788727
0.75,test,forecast/mse,0.4334045648574829
0.75,test,forecast/rmse,0.6583346906076596
0.75,test,forecast/mae,0.44794291257858276
0.8,test,forecast/mse,0.45100921392440796
0.8,test,forecast/rmse,0.6715721956159352
