model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,val_base,val,forecast/mae,0.38436421751976013,1.0,926,8
ft_0,val_base,val,forecast/mae,0.632706344127655,1.6461114622230089,926,8
ft_1,val_base,val,forecast/mae,0.42943936586380005,1.117271968329681,926,8
ft_2,val_base,val,forecast/mae,0.5018046498298645,1.3055446551917045,926,8
merged,val_base,val,forecast/mae,0.4302728474140167,1.1194404364446242,926,8
base,val_base,val,forecast/mse,0.5578152537345886,1.0,926,8
ft_0,val_base,val,forecast/mse,0.7440367937088013,1.333840888587134,926,8
ft_1,val_base,val,forecast/mse,0.5756368637084961,1.0319489469938143,926,8
ft_2,val_base,val,forecast/mse,0.6732353568077087,1.2069145694750714,926,8
merged,val_base,val,forecast/mse,0.5468445420265198,0.9803327147570461,926,8
base,val_base,val,forecast/rmse,0.7468703058326718,1.0,926,8
ft_0,val_base,val,forecast/rmse,0.8625756741925901,1.1549202953395241,926,8
ft_1,val_base,val,forecast/rmse,0.7587073636841125,1.0158488799983068,926,8
ft_2,val_base,val,forecast/rmse,0.8205092058031456,1.0985966363843789,926,8
merged,val_base,val,forecast/rmse,0.7394893792520078,0.9901175257296712,926,8
base,val_0,val,forecast/mae,0.4852099120616913,1.0,229,8
ft_0,val_0,val,forecast/mae,0.3149752616882324,0.6491525705851313,229,8
ft_1,val_0,val,forecast/mae,0.2130054086446762,0.4389964082547307,229,8
ft_2,val_0,val,forecast/mae,0.44103941321372986,0.908966206687168,229,8
merged,val_0,val,forecast/mae,0.2862955331802368,0.5900446921287054,229,8
base,val_0,val,forecast/mse,0.4128110706806183,1.0,229,8
ft_0,val_0,val,forecast/mse,0.15933477878570557,0.3859750624492795,229,8
ft_1,val_0,val,forecast/mse,0.08247613906860352,0.19979149040897032,229,8
ft_2,val_0,val,forecast/mse,0.3040989935398102,0.7366541624923718,229,8
merged,val_0,val,forecast/mse,0.1255921870470047,0.3042364799954027,229,8
base,val_0,val,forecast/rmse,0.6425037514914744,1.0,229,8
ft_0,val_0,val,forecast/rmse,0.3991676073853007,0.6212689131521707,229,8
ft_1,val_0,val,forecast/rmse,0.2871865927730672,0.4469804138986073,229,8
ft_2,val_0,val,forecast/rmse,0.5514517146041077,0.8582855949463278,229,8
merged,val_0,val,forecast/rmse,0.3543898800008328,0.5515763591701539,229,8
base,val_1,val,forecast/mae,0.823534369468689,1.0,229,8
ft_0,val_1,val,forecast/mae,0.6837885975837708,0.8303097271154858,229,8
ft_1,val_1,val,forecast/mae,0.257026731967926,0.3121020099425228,229,8
ft_2,val_1,val,forecast/mae,0.25042790174484253,0.3040891929093481,229,8
merged,val_1,val,forecast/mae,0.3019202649593353,0.3666152575442869,229,8
base,val_1,val,forecast/mse,1.0433149337768555,1.0,229,8
ft_0,val_1,val,forecast/mse,0.7706923484802246,0.7386957892860571,229,8
ft_1,val_1,val,forecast/mse,0.1305829882621765,0.12516162093976663,229,8
ft_2,val_1,val,forecast/mse,0.12949976325035095,0.12412336779418554,229,8
merged,val_1,val,forecast/mse,0.16197539865970612,0.15525072383786032,229,8
base,val_1,val,forecast/rmse,1.0214278896607707,1.0,229,8
ft_0,val_1,val,forecast/rmse,0.8778908522591089,0.8594741353211608,229,8
ft_1,val_1,val,forecast/rmse,0.36136268244269015,0.35378188328370724,229,8
ft_2,val_1,val,forecast/rmse,0.35986075536289164,0.3523114641821715,229,8
merged,val_1,val,forecast/rmse,0.40246167352892886,0.3940186846303869,229,8
base,val_2,val,forecast/mae,0.807411789894104,1.0,229,8
ft_0,val_2,val,forecast/mae,0.8894811272621155,1.1016449578705994,229,8
ft_1,val_2,val,forecast/mae,0.633701741695404,0.784855695231447,229,8
ft_2,val_2,val,forecast/mae,0.3386646807193756,0.41944480494122227,229,8
merged,val_2,val,forecast/mae,0.528791069984436,0.6549211648913246,229,8
base,val_2,val,forecast/mse,0.9407199621200562,1.0,229,8
ft_0,val_2,val,forecast/mse,1.368257761001587,1.4544793520890202,229,8
ft_1,val_2,val,forecast/mse,0.652835488319397,0.6939743118112774,229,8
ft_2,val_2,val,forecast/mse,0.19018514454364777,0.20216977655607146,229,8
merged,val_2,val,forecast/mse,0.589832603931427,0.6270012625246616,229,8
base,val_2,val,forecast/rmse,0.9699071925292936,1.0,229,8
ft_0,val_2,val,forecast/rmse,1.169725506690175,1.2060179733689793,229,8
ft_1,val_2,val,forecast/rmse,0.8079823564406571,0.8330512059959325,229,8
ft_2,val_2,val,forecast/rmse,0.4361022179990005,0.44963293535513105,229,8
merged,val_2,val,forecast/rmse,0.7680056014974286,0.7918341130089444,229,8
base,test,test,forecast/mae,0.6821823716163635,1.0,3365,8
ft_0,test,test,forecast/mae,0.42982736229896545,0.6300769122493332,3365,8
ft_1,test,test,forecast/mae,0.3230706751346588,0.4735840276393758,3365,8
ft_2,test,test,forecast/mae,0.45480337738990784,0.6666888449672136,3365,8
