model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,val_base,val,forecast/mae,0.21733084321022034,1.0,9817,43
ft_0,val_base,val,forecast/mae,0.28853553533554077,1.3276327053884633,9817,43
ft_1,val_base,val,forecast/mae,0.3656182289123535,1.6823117396121148,9817,43
ft_2,val_base,val,forecast/mae,0.3513190448284149,1.6165171939658383,9817,43
ft_3,val_base,val,forecast/mae,0.33582794666290283,1.5452383182356786,9817,43
ft_4,val_base,val,forecast/mae,0.2575630247592926,1.1851195207951057,9817,43
merged,val_base,val,forecast/mae,0.2514004409313202,1.1567637488441755,9817,43
base,val_base,val,forecast/mse,0.15271921455860138,1.0,9817,43
ft_0,val_base,val,forecast/mse,0.2055763155221939,1.3461064222754382,9817,43
ft_1,val_base,val,forecast/mse,0.3162364959716797,2.070705358757156,9817,43
ft_2,val_base,val,forecast/mse,0.2568163275718689,1.6816242037004676,9817,43
ft_3,val_base,val,forecast/mse,0.23304061591625214,1.5259416871007403,9817,43
ft_4,val_base,val,forecast/mse,0.17411281168460846,1.1400845151531207,9817,43
merged,val_base,val,forecast/mse,0.16716893017292023,1.0946162253131166,9817,43
base,val_base,val,forecast/rmse,0.39079305848313295,1.0,9817,43
ft_0,val_base,val,forecast/rmse,0.45340524425969525,1.1602182649292496,9817,43
ft_1,val_base,val,forecast/rmse,0.5623490872862511,1.4389945652284986,9817,43
ft_2,val_base,val,forecast/rmse,0.5067704880632542,1.2967745384994522,9817,43
ft_3,val_base,val,forecast/rmse,0.48274280514188106,1.2352901226435595,9817,43
ft_4,val_base,val,forecast/rmse,0.4172682730385914,1.0677474023162596,9817,43
merged,val_base,val,forecast/rmse,0.40886297236717367,1.0462390861142192,9817,43
base,val_0,val,forecast/mae,0.3308317959308624,1.0,1868,43
ft_0,val_0,val,forecast/mae,0.25868210196495056,0.781914269265129,1868,43
ft_1,val_0,val,forecast/mae,0.2521924376487732,0.7622980643053929,1868,43
ft_2,val_0,val,forecast/mae,0.4128144383430481,1.2478076273820986,1868,43
ft_3,val_0,val,forecast/mae,0.4437970221042633,1.3414581898198457,1868,43
ft_4,val_0,val,forecast/mae,0.35577210783958435,1.075386683551825,1868,43
merged,val_0,val,forecast/mae,0.27512606978416443,0.8316191888691997,1868,43
base,val_0,val,forecast/mse,0.2770039141178131,1.0,1868,43
ft_0,val_0,val,forecast/mse,0.20205919444561005,0.7294452682703676,1868,43
ft_1,val_0,val,forecast/mse,0.19780811667442322,0.7140986339647643,1868,43
ft_2,val_0,val,forecast/mse,0.3432536721229553,1.2391654219621078,1868,43
ft_3,val_0,val,forecast/mse,0.387711763381958,1.3996616784882667,1868,43
ft_4,val_0,val,forecast/mse,0.312755823135376,1.12906643984228,1868,43
merged,val_0,val,forecast/mse,0.21389657258987427,0.7721788815550868,1868,43
base,val_0,val,forecast/rmse,0.5263116131321949,1.0,1868,43
ft_0,val_0,val,forecast/rmse,0.4495099492176008,0.8540756806456717,1868,43
ft_1,val_0,val,forecast/rmse,0.4447562441095383,0.8450435692701082,1868,43
ft_2,val_0,val,forecast/rmse,0.5858785472458906,1.1131780728895568,1868,43
ft_3,val_0,val,forecast/rmse,0.6226650491090359,1.183072981049042,1868,43
ft_4,val_0,val,forecast/rmse,0.5592457627335016,1.0625753807811849,1868,43
merged,val_0,val,forecast/rmse,0.462489537816667,0.8787370946734221,1868,43
base,val_1,val,forecast/mae,0.4459616541862488,1.0,1868,43
ft_0,val_1,val,forecast/mae,0.34055474400520325,0.7636413149166766,1868,43
ft_1,val_1,val,forecast/mae,0.27159109711647034,0.6090010084208825,1868,43
ft_2,val_1,val,forecast/mae,0.24395883083343506,0.5470399271851959,1868,43
ft_3,val_1,val,forecast/mae,0.551647961139679,1.2369851891106582,1868,43
ft_4,val_1,val,forecast/mae,0.4116409718990326,0.9230411808615215,1868,43
merged,val_1,val,forecast/mae,0.34323132038116455,0.7696431232579012,1868,43
base,val_1,val,forecast/mse,0.4274398982524872,1.0,1868,43
ft_0,val_1,val,forecast/mse,0.22625358402729034,0.5293225666398675,1868,43
ft_1,val_1,val,forecast/mse,0.16088078916072845,0.37638224652977237,1868,43
ft_2,val_1,val,forecast/mse,0.13104768097400665,0.3065873857582599,1868,43
ft_3,val_1,val,forecast/mse,0.5140778422355652,1.202690353280735,1868,43
ft_4,val_1,val,forecast/mse,0.4243484437465668,0.9927675106639336,1868,43
merged,val_1,val,forecast/mse,0.2327045202255249,0.5444145976472865,1868,43
base,val_1,val,forecast/rmse,0.6537888789605458,1.0,1868,43
ft_0,val_1,val,forecast/rmse,0.4756612071919365,0.727545577018971,1868,43
ft_1,val_1,val,forecast/rmse,0.40109947539323515,0.6134999971717786,1868,43
ft_2,val_1,val,forecast/rmse,0.3620050841825383,0.5537033373190555,1868,43
ft_3,val_1,val,forecast/rmse,0.7169922190899739,1.0966724001636654,1868,43
ft_4,val_1,val,forecast/rmse,0.6514203280114667,0.996377192966566,1868,43
merged,val_1,val,forecast/rmse,0.4823945690257353,0.7378445619825943,1868,43
base,val_2,val,forecast/mae,0.3904409110546112,1.0,1868,43
ft_0,val_2,val,forecast/mae,0.36918824911117554,0.9455675331613417,1868,43
ft_1,val_2,val,forecast/mae,0.3085568845272064,0.7902780569120442,1868,43
ft_2,val_2,val,forecast/mae,0.2097478061914444,0.5372075524178531,1868,43
ft_3,val_2,val,forecast/mae,0.47765859961509705,1.2233825556981313,1868,43
ft_4,val_2,val,forecast/mae,0.3665834665298462,0.9388961457437331,1868,43
merged,val_2,val,forecast/mae,0.28734704852104187,0.7359552761643118,1868,43
base,val_2,val,forecast/mse,0.38773688673973083,1.0,1868,43
ft_0,val_2,val,forecast/mse,0.24864156544208527,0.6412636350716521,1868,43
ft_1,val_2,val,forecast/mse,0.1918252557516098,0.494730479126101,1868,43
ft_2,val_2,val,forecast/mse,0.09754262864589691,0.25156912324251623,1868,43
ft_3,val_2,val,forecast/mse,0.41118884086608887,1.0604841967024412,1868,43
ft_4,val_2,val,forecast/mse,0.407467782497406,1.050887332189572,1868,43
merged,val_2,val,forecast/mse,0.18317154049873352,0.47241195450586,1868,43
base,val_2,val,forecast/rmse,0.6226852228371337,1.0,1868,43
ft_0,val_2,val,forecast/rmse,0.4986397150669863,0.8007893824668583,1868,43
ft_1,val_2,val,forecast/rmse,0.43797860193348465,0.7033707977490259,1868,43
ft_2,val_2,val,forecast/rmse,0.3123181529240606,0.5015666687914143,1868,43
ft_3,val_2,val,forecast/rmse,0.6412400805206182,1.0297981339575448,1868,43
ft_4,val_2,val,forecast/rmse,0.638332031545814,1.0251279589346747,1868,43
merged,val_2,val,forecast/rmse,0.4279854442603551,0.6873223075863755,1868,43
base,val_3,val,forecast/mae,0.6236883401870728,1.0,1868,43
ft_0,val_3,val,forecast/mae,0.7371158003807068,1.181865609608177,1868,43
ft_1,val_3,val,forecast/mae,0.9549513459205627,1.531135479675841,1868,43
ft_2,val_3,val,forecast/mae,0.7417967915534973,1.1893709466029114,1868,43
ft_3,val_3,val,forecast/mae,0.4912799596786499,0.7877010487823013,1868,43
