step,lambda_star,one_over_t,weight,one_over_n,max_dev_from_uniform,fisher_batches,fisher_seed,seed
0,1.0,1.0,0.6771287923900483,0.2,0.3228712076099517,256,0,7
1,0.5696086250723472,0.5,0.896157364898469,0.2,0.3228712076099517,256,0,7
2,0.437360475041697,0.3333333333333333,1.2229734147796076,0.2,0.3228712076099517,256,0,7
3,0.31812988535901804,0.25,1.3046087781167348,0.2,0.3228712076099517,256,0,7
4,0.17982632996302805,0.2,0.8991316498151403,0.2,0.3228712076099517,256,0,7
