i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.5211439143693937,1
0,2,0.2566998079200247,2
1,0,0.5211439143693937,1
1,1,1.0,0
1,2,0.4291287361090834,1
2,0,0.2566998079200247,2
2,1,0.4291287361090834,1
2,2,1.0,0
