step,lambda_star,one_over_t,weight,one_over_n,max_dev_from_uniform,fisher_batches,fisher_seed,seed
0,1.0,1.0,0.5744679797557847,0.2,0.934703800551285,256,0,123
1,0.4428491085856328,0.5,0.4566135254670767,0.2,0.934703800551285,256,0,123
2,0.6523411511900649,0.3333333333333333,1.934703800551285,0.2,0.934703800551285,256,0,123
3,0.3884481185850965,0.25,1.8838200930555042,0.2,0.934703800551285,256,0,123
4,0.030078920234069804,0.2,0.15039460117034903,0.2,0.934703800551285,256,0,123
