merge_scale,metric,value,selected
0.0,forecast/mse,0.27795618772506714,0
0.05,forecast/mse,0.25930652022361755,0
0.1,forecast/mse,0.24469950795173645,0
0.15,forecast/mse,0.23496833443641663,0
0.2,forecast/mse,0.23123721778392792,1
0.25,forecast/mse,0.23510794341564178,0
0.3,forecast/mse,0.2487454116344452,0
0.35,forecast/mse,0.2741767168045044,0
0.4,forecast/mse,0.312513142824173,0
0.45,forecast/mse,0.3639157712459564,0
0.5,forecast/mse,0.4278390109539032,0
0.55,forecast/mse,0.5029286742210388,0
0.6,forecast/mse,0.5873392820358276,0
0.65,forecast/mse,0.679212749004364,0
0.7,forecast/mse,0.7769037485122681,0
0.75,forecast/mse,0.8790621161460876,0
0.8,forecast/mse,0.9842262864112854,0
0.85,forecast/mse,1.090733528137207,0
0.9,forecast/mse,1.1970267295837402,0
0.95,forecast/mse,1.3020786046981812,0
1.0,forecast/mse,1.4053975343704224,0
1.05,forecast/mse,1.5067431926727295,0
1.1,forecast/mse,1.6060179471969604,0
1.15,forecast/mse,1.703361988067627,0
1.2,forecast/mse,1.7990249395370483,0
