step,lambda_star,one_over_t,weight,one_over_n,max_dev_from_uniform,fisher_batches,fisher_seed,seed
0,1.0,1.0,0.05905955551299484,0.2,0.9850053197735886,256,0,42
1,0.684681502890149,0.5,0.12824171623072908,0.2,0.9850053197735886,256,0,42
2,0.6744124665766826,0.3333333333333333,0.38797036035590393,0.2,0.9850053197735886,256,0,42
3,0.4083227530360754,0.25,0.39700106395471774,0.2,0.9850053197735886,256,0,42
4,0.027727303945654477,0.2,0.027727303945654477,0.2,0.9850053197735886,256,0,42
