merge_scale,metric,value,selected
0.0,forecast/mse,0.4236626923084259,0
0.05,forecast/mse,0.3536517322063446,0
0.1,forecast/mse,0.2902483642101288,0
0.15,forecast/mse,0.23499850928783417,0
0.2,forecast/mse,0.1887759417295456,0
0.25,forecast/mse,0.15245458483695984,0
0.3,forecast/mse,0.12692292034626007,0
0.35,forecast/mse,0.11153823137283325,0
0.4,forecast/mse,0.10487055778503418,1
0.45,forecast/mse,0.1050354614853859,0
0.5,forecast/mse,0.1105295792222023,0
0.55,forecast/mse,0.12019389867782593,0
0.6,forecast/mse,0.13288584351539612,0
0.65,forecast/mse,0.14781677722930908,0
0.7,forecast/mse,0.1644263118505478,0
0.75,forecast/mse,0.18243347108364105,0
0.8,forecast/mse,0.20150627195835114,0
0.85,forecast/mse,0.2215111255645752,0
0.9,forecast/mse,0.24215829372406006,0
0.95,forecast/mse,0.26323142647743225,0
1.0,forecast/mse,0.28455057740211487,0
1.05,forecast/mse,0.30602729320526123,0
1.1,forecast/mse,0.3276623487472534,0
1.15,forecast/mse,0.3495160937309265,0
1.2,forecast/mse,0.3716669976711273,0
1.25,forecast/mse,0.3942294418811798,0
1.3,forecast/mse,0.41735705733299255,0
1.35,forecast/mse,0.44124940037727356,0
1.4,forecast/mse,0.46613264083862305,0
1.45,forecast/mse,0.49228721857070923,0
1.5,forecast/mse,0.5200278759002686,0
