step,lambda_star,one_over_t,weight,one_over_n,max_dev_from_uniform,fisher_batches,fisher_seed,seed
0,1.0,1.0,0.1786276015651181,0.3333333333333333,0.4641171953046457,64,1,123
1,0.7158002159589893,0.5,0.44990067887629753,0.3333333333333333,0.4641171953046457,64,1,123
2,0.37147171955858443,0.3333333333333333,0.37147171955858443,0.3333333333333333,0.4641171953046457,64,1,123
