merge_scale,metric,value,selected
0.0,forecast/mse,0.3831087350845337,0
0.1,forecast/mse,0.34691980481147766,0
0.2,forecast/mse,0.32703712582588196,0
0.3,forecast/mse,0.3203442096710205,1
0.4,forecast/mse,0.32412490248680115,0
0.5,forecast/mse,0.33641308546066284,0
0.6,forecast/mse,0.35612615942955017,0
0.7,forecast/mse,0.3824857175350189,0
0.8,forecast/mse,0.41465243697166443,0
0.9,forecast/mse,0.4519102871417999,0
1.0,forecast/mse,0.4934917688369751,0
1.1,forecast/mse,0.5384535789489746,0
1.2,forecast/mse,0.5861467719078064,0
1.3,forecast/mse,0.6361017227172852,0
1.4,forecast/mse,0.6880252957344055,0
1.5,forecast/mse,0.7417930960655212,0
