merge_scale,metric,value,selected
0.0,forecast/mse,0.4277118742465973,0
0.05,forecast/mse,0.40006688237190247,0
0.1,forecast/mse,0.3769684433937073,0
0.15,forecast/mse,0.35829246044158936,0
0.2,forecast/mse,0.34385374188423157,0
0.25,forecast/mse,0.3334576487541199,0
0.3,forecast/mse,0.3268566429615021,0
0.35,forecast/mse,0.3237670958042145,1
0.4,forecast/mse,0.32388487458229065,0
0.45,forecast/mse,0.3269287943840027,0
0.5,forecast/mse,0.33263707160949707,0
0.55,forecast/mse,0.34076547622680664,0
0.6,forecast/mse,0.35108616948127747,0
0.65,forecast/mse,0.36341607570648193,0
0.7,forecast/mse,0.3775746822357178,0
0.75,forecast/mse,0.3934011459350586,0
0.8,forecast/mse,0.410747766494751,0
0.85,forecast/mse,0.42949211597442627,0
0.9,forecast/mse,0.44950634241104126,0
0.95,forecast/mse,0.4706667959690094,0
1.0,forecast/mse,0.492876797914505,0
1.05,forecast/mse,0.516044557094574,0
1.1,forecast/mse,0.5400855541229248,0
1.15,forecast/mse,0.5649172067642212,0
1.2,forecast/mse,0.5904685854911804,0
1.25,forecast/mse,0.6166678667068481,0
1.3,forecast/mse,0.6434721350669861,0
1.35,forecast/mse,0.6708039045333862,0
1.4,forecast/mse,0.6986322999000549,0
1.45,forecast/mse,0.7269238233566284,0
1.5,forecast/mse,0.7556340098381042,0
