model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,val_base,val,forecast/mae,0.22102783620357513,1.0,9817,124
ft_0,val_base,val,forecast/mae,0.28483548760414124,1.2886860428828377,9817,124
ft_1,val_base,val,forecast/mae,0.3160606026649475,1.4299583622301923,9817,124
ft_2,val_base,val,forecast/mae,0.35488930344581604,1.605631713821554,9817,124
ft_3,val_base,val,forecast/mae,0.3058100640773773,1.383581676091307,9817,124
ft_4,val_base,val,forecast/mae,0.25510525703430176,1.1541770548725818,9817,124
merged,val_base,val,forecast/mae,0.24903865158557892,1.1267298086210495,9817,124
base,val_base,val,forecast/mse,0.15344277024269104,1.0,9817,124
ft_0,val_base,val,forecast/mse,0.2055928111076355,1.3398663930692982,9817,124
ft_1,val_base,val,forecast/mse,0.26933038234710693,1.7552497385254682,9817,124
ft_2,val_base,val,forecast/mse,0.26921162009239197,1.7544757544887675,9817,124
ft_3,val_base,val,forecast/mse,0.20606596767902374,1.3429499959698448,9817,124
ft_4,val_base,val,forecast/mse,0.17237818241119385,1.1234037428974584,9817,124
merged,val_base,val,forecast/mse,0.16875192523002625,1.099771106602948,9817,124
base,val_base,val,forecast/rmse,0.39171771755013973,1.0,9817,124
ft_0,val_base,val,forecast/rmse,0.4534234346696645,1.1575259794360118,9817,124
ft_1,val_base,val,forecast/rmse,0.5189705023863177,1.3248583843284791,9817,124
ft_2,val_base,val,forecast/rmse,0.5188560687631898,1.3245662514531944,9817,124
ft_3,val_base,val,forecast/rmse,0.45394489498068347,1.1588571939500762,9817,124
ft_4,val_base,val,forecast/rmse,0.4151845161024118,1.0599074218522382,9817,124
merged,val_base,val,forecast/rmse,0.41079426143755493,1.0486997218474639,9817,124
base,val_0,val,forecast/mae,0.3810586929321289,1.0,1868,124
ft_0,val_0,val,forecast/mae,0.27426934242248535,0.7197561622648404,1868,124
ft_1,val_0,val,forecast/mae,0.259486585855484,0.680962252452017,1868,124
ft_2,val_0,val,forecast/mae,0.5316673517227173,1.3952374308317212,1868,124
