merge_scale,metric,value,selected
0.0,forecast/mse,0.8643669486045837,0
0.05,forecast/mse,0.7093448042869568,0
0.1,forecast/mse,0.5742226839065552,0
0.15,forecast/mse,0.4774521589279175,0
0.2,forecast/mse,0.434802383184433,1
0.25,forecast/mse,0.4459536373615265,0
0.3,forecast/mse,0.4988228380680084,0
0.35,forecast/mse,0.5816026926040649,0
0.4,forecast/mse,0.6847590208053589,0
0.45,forecast/mse,0.8023625612258911,0
0.5,forecast/mse,0.9312208294868469,0
0.55,forecast/mse,1.0687131881713867,0
0.6,forecast/mse,1.2134268283843994,0
0.65,forecast/mse,1.3651188611984253,0
0.7,forecast/mse,1.5239579677581787,0
0.75,forecast/mse,1.6891975402832031,0
0.8,forecast/mse,1.8576842546463013,0
0.85,forecast/mse,2.026538372039795,0
0.9,forecast/mse,2.194162130355835,0
0.95,forecast/mse,2.3617072105407715,0
1.0,forecast/mse,2.5268869400024414,0
1.05,forecast/mse,2.6878089904785156,0
1.1,forecast/mse,2.8476884365081787,0
1.15,forecast/mse,3.0078907012939453,0
1.2,forecast/mse,3.1664373874664307,0
1.25,forecast/mse,3.324967622756958,0
1.3,forecast/mse,3.4815521240234375,0
1.35,forecast/mse,3.638125419616699,0
1.4,forecast/mse,3.794281482696533,0
1.45,forecast/mse,3.950221061706543,0
1.5,forecast/mse,4.106265068054199,0
