merge_scale,metric,value,selected
0.0,forecast/mse,0.27723851799964905,0
0.05,forecast/mse,0.2559613585472107,0
0.1,forecast/mse,0.23887458443641663,0
0.15,forecast/mse,0.22686761617660522,0
0.2,forecast/mse,0.22104398906230927,1
0.25,forecast/mse,0.22293052077293396,0
0.3,forecast/mse,0.23437005281448364,0
0.35,forecast/mse,0.25715407729148865,0
0.4,forecast/mse,0.2926648259162903,0
0.45,forecast/mse,0.3418647050857544,0
0.5,forecast/mse,0.40495336055755615,0
0.55,forecast/mse,0.4815255403518677,0
0.6,forecast/mse,0.5707975029945374,0
0.65,forecast/mse,0.671783983707428,0
0.7,forecast/mse,0.7835227251052856,0
0.75,forecast/mse,0.9050843119621277,0
0.8,forecast/mse,1.0354819297790527,0
0.85,forecast/mse,1.1740020513534546,0
0.9,forecast/mse,1.3201854228973389,0
0.95,forecast/mse,1.4737634658813477,0
1.0,forecast/mse,1.6345655918121338,0
1.05,forecast/mse,1.8023741245269775,0
1.1,forecast/mse,1.9768890142440796,0
1.15,forecast/mse,2.157813787460327,0
1.2,forecast/mse,2.3447494506835938,0
