i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.18670140235888352,1
0,2,0.1663010121462346,2
1,0,0.18670140235888352,1
1,1,1.0,0
1,2,0.3240203042007027,1
2,0,0.1663010121462346,2
2,1,0.3240203042007027,1
2,2,1.0,0
