step,lambda_star,one_over_t,weight,one_over_n,max_dev_from_uniform,fisher_batches,fisher_seed,seed
0,1.0,1.0,0.4252103222852975,0.3333333333333333,0.9962220762415049,256,0,123
1,0.8243971945927563,0.5,1.9962220762415048,0.3333333333333333,0.9962220762415049,256,0,123
2,0.19285586715773248,0.3333333333333333,0.5785676014731974,0.3333333333333333,0.9962220762415049,256,0,123
