model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,val_base,val,forecast/mae,0.3948594331741333,1.0,926,8
ft_0,val_base,val,forecast/mae,0.6351579427719116,1.6085672252176042,926,8
ft_1,val_base,val,forecast/mae,0.5099812150001526,1.2915513019420521,926,8
ft_2,val_base,val,forecast/mae,0.41766029596328735,1.057744252444132,926,8
ft_3,val_base,val,forecast/mae,0.4664120078086853,1.1812102450215423,926,8
ft_4,val_base,val,forecast/mae,0.6377265453338623,1.615072331455798,926,8
merged,val_base,val,forecast/mae,0.4467774033546448,1.131484690040609,926,8
base,val_base,val,forecast/mse,0.5826444029808044,1.0,926,8
ft_0,val_base,val,forecast/mse,0.7045027017593384,1.2091469482159407,926,8
ft_1,val_base,val,forecast/mse,0.6683618426322937,1.147117931988979,926,8
ft_2,val_base,val,forecast/mse,0.5602301359176636,0.9615301083328534,926,8
ft_3,val_base,val,forecast/mse,0.6347752213478088,1.0894727866607892,926,8
ft_4,val_base,val,forecast/mse,0.8168416023254395,1.4019556321943263,926,8
merged,val_base,val,forecast/mse,0.571112871170044,0.9802082852735472,926,8
base,val_base,val,forecast/rmse,0.763311471799556,1.0,926,8
ft_0,val_base,val,forecast/rmse,0.8393465921532882,1.0996121808237396,926,8
ft_1,val_base,val,forecast/rmse,0.8175340009028944,1.0710359153590412,926,8
ft_2,val_base,val,forecast/rmse,0.7484852275881358,0.9805764163658298,926,8
ft_3,val_base,val,forecast/rmse,0.7967278213717711,1.0437781309554197,926,8
ft_4,val_base,val,forecast/rmse,0.9037928979171276,1.1840420736588402,926,8
merged,val_base,val,forecast/rmse,0.7557201010758176,0.9900546880215997,926,8
base,val_0,val,forecast/mae,0.5982701182365417,1.0,89,8
ft_0,val_0,val,forecast/mae,0.37821686267852783,0.6321841107380695,89,8
ft_1,val_0,val,forecast/mae,0.31578153371810913,0.5278243457134468,89,8
ft_2,val_0,val,forecast/mae,0.41964825987815857,0.7014361023330262,89,8
ft_3,val_0,val,forecast/mae,0.4915887713432312,0.8216836448262467,89,8
ft_4,val_0,val,forecast/mae,0.4979168772697449,0.8322609839471882,89,8
merged,val_0,val,forecast/mae,0.40345460176467896,0.6743686329410867,89,8
base,val_0,val,forecast/mse,0.7556738257408142,1.0,89,8
ft_0,val_0,val,forecast/mse,0.2899527847766876,0.3837009764000182,89,8
ft_1,val_0,val,forecast/mse,0.29842960834503174,0.39491854577928576,89,8
ft_2,val_0,val,forecast/mse,0.34893038868904114,0.46174735289656504,89,8
ft_3,val_0,val,forecast/mse,0.39899101853370667,0.5279936990573432,89,8
ft_4,val_0,val,forecast/mse,0.43329712748527527,0.5733917369183702,89,8
merged,val_0,val,forecast/mse,0.3268066346645355,0.43247049657192405,89,8
base,val_0,val,forecast/rmse,0.8692950165167256,1.0,89,8
ft_0,val_0,val,forecast/rmse,0.5384726406946667,0.6194360147747451,89,8
ft_1,val_0,val,forecast/rmse,0.5462871116409683,0.6284254496591348,89,8
ft_2,val_0,val,forecast/rmse,0.590703300049222,0.6795199429719228,89,8
ft_3,val_0,val,forecast/rmse,0.631657358489321,0.7266317492769933,89,8
ft_4,val_0,val,forecast/rmse,0.6582530877141977,0.7572263445749693,89,8
merged,val_0,val,forecast/rmse,0.5716700400270558,0.6576248904747478,89,8
base,val_1,val,forecast/mae,0.5031957626342773,1.0,89,8
ft_0,val_1,val,forecast/mae,0.32391342520713806,0.6437125454145732,89,8
ft_1,val_1,val,forecast/mae,0.25913378596305847,0.5149760892390441,89,8
ft_2,val_1,val,forecast/mae,0.39858490228652954,0.792107032459693,89,8
ft_3,val_1,val,forecast/mae,0.4524461627006531,0.899145414762745,89,8
ft_4,val_1,val,forecast/mae,0.4878346920013428,0.9694729729985843,89,8
merged,val_1,val,forecast/mae,0.35019639134407043,0.6959446349682263,89,8
base,val_1,val,forecast/mse,0.5270107388496399,1.0,89,8
ft_0,val_1,val,forecast/mse,0.18347305059432983,0.3481391119179377,89,8
ft_1,val_1,val,forecast/mse,0.1316506266593933,0.24980634540153882,89,8
ft_2,val_1,val,forecast/mse,0.23434802889823914,0.4446741055215962,89,8
ft_3,val_1,val,forecast/mse,0.31924089789390564,0.6057578610081937,89,8
ft_4,val_1,val,forecast/mse,0.3512580096721649,0.6665101558250817,89,8
merged,val_1,val,forecast/mse,0.19279858469963074,0.36583426197438,89,8
base,val_1,val,forecast/rmse,0.7259550529128094,1.0,89,8
ft_0,val_1,val,forecast/rmse,0.4283375428261336,0.5900331447621716,89,8
ft_1,val_1,val,forecast/rmse,0.3628369146867409,0.4998063078849033,89,8
ft_2,val_1,val,forecast/rmse,0.4840950618403777,0.6668388902288139,89,8
ft_3,val_1,val,forecast/rmse,0.5650140687575006,0.7783044783426302,89,8
ft_4,val_1,val,forecast/rmse,0.5926702368705256,0.81640073237662,89,8
merged,val_1,val,forecast/rmse,0.4390883563699119,0.6048423447266073,89,8
base,val_2,val,forecast/mae,0.7177788019180298,1.0,89,8
ft_0,val_2,val,forecast/mae,0.7518272399902344,1.047435836752522,89,8
ft_1,val_2,val,forecast/mae,0.46453067660331726,0.6471780378049763,89,8
ft_2,val_2,val,forecast/mae,0.23239730298519135,0.32377287036644903,89,8
ft_3,val_2,val,forecast/mae,0.2348451465368271,0.3271831738542292,89,8
ft_4,val_2,val,forecast/mae,0.26879003643989563,0.3744747486574442,89,8
merged,val_2,val,forecast/mae,0.2712976038455963,0.37796825863433403,89,8
base,val_2,val,forecast/mse,0.7746532559394836,1.0,89,8
ft_0,val_2,val,forecast/mse,0.950068473815918,1.2264435300974683,89,8
ft_1,val_2,val,forecast/mse,0.34315553307533264,0.44297952721977607,89,8
ft_2,val_2,val,forecast/mse,0.0970107913017273,0.12523124450574288,89,8
ft_3,val_2,val,forecast/mse,0.10070587694644928,0.13000123109831282,89,8
ft_4,val_2,val,forecast/mse,0.12895135581493378,0.16646332385002915,89,8
merged,val_2,val,forecast/mse,0.12073515355587006,0.1558570271668773,89,8
base,val_2,val,forecast/rmse,0.8801438836573732,1.0,89,8
ft_0,val_2,val,forecast/rmse,0.9747145601743712,1.1074491094842545,89,8
ft_1,val_2,val,forecast/rmse,0.5857947875112347,0.6655670719167047,89,8
ft_2,val_2,val,forecast/rmse,0.31146555395697817,0.3538802686018858,89,8
ft_3,val_2,val,forecast/rmse,0.31734189283239816,0.36055683476854633,89,8
ft_4,val_2,val,forecast/rmse,0.35909797523090237,0.4079991713839982,89,8
merged,val_2,val,forecast/rmse,0.3474696440782562,0.3947873189033271,89,8
base,val_3,val,forecast/mae,0.7346195578575134,1.0,89,8
ft_0,val_3,val,forecast/mae,0.7733290195465088,1.052693208715937,89,8
ft_1,val_3,val,forecast/mae,0.5573410391807556,0.7586798271560002,89,8
ft_2,val_3,val,forecast/mae,0.28687021136283875,0.39050173425750256,89,8
ft_3,val_3,val,forecast/mae,0.21001508831977844,0.28588278936144645,89,8
ft_4,val_3,val,forecast/mae,0.21844826638698578,0.29736244298216186,89,8
merged,val_3,val,forecast/mae,0.29731982946395874,0.40472626447773774,89,8
base,val_3,val,forecast/mse,0.7890533804893494,1.0,89,8
ft_0,val_3,val,forecast/mse,1.0076276063919067,1.2770081610536965,89,8
ft_1,val_3,val,forecast/mse,0.45296362042427063,0.5740595397276607,89,8
ft_2,val_3,val,forecast/mse,0.15891693532466888,0.2014020080949567,89,8
ft_3,val_3,val,forecast/mse,0.07317104190587997,0.0927326892136262,89,8
ft_4,val_3,val,forecast/mse,0.08625727891921997,0.10931741888707905,89,8
merged,val_3,val,forecast/mse,0.1323283463716507,0.16770518908313184,89,8
base,val_3,val,forecast/rmse,0.8882867670349195,1.0,89,8
ft_0,val_3,val,forecast/rmse,1.0038065582530864,1.130047857859877,89,8
ft_1,val_3,val,forecast/rmse,0.6730257204775094,0.7576671694930833,89,8
ft_2,val_3,val,forecast/rmse,0.3986438702961189,0.44877835074227534,89,8
ft_3,val_3,val,forecast/rmse,0.270501463777703,0.30452042495311576,89,8
ft_4,val_3,val,forecast/rmse,0.2936958953053651,0.3306318479624718,89,8
merged,val_3,val,forecast/rmse,0.3637696336579659,0.4095182402325101,89,8
base,val_4,val,forecast/mae,0.7984883785247803,1.0,89,8
ft_0,val_4,val,forecast/mae,0.9458160400390625,1.1845082101087963,89,8
ft_1,val_4,val,forecast/mae,0.83663010597229,1.0477674171263172,89,8
ft_2,val_4,val,forecast/mae,0.5667788982391357,0.7098148369876949,89,8
ft_3,val_4,val,forecast/mae,0.4046393036842346,0.5067566599175959,89,8
ft_4,val_4,val,forecast/mae,0.2836049497127533,0.3551773041916,89,8
merged,val_4,val,forecast/mae,0.4861733317375183,0.6088671354688105,89,8
base,val_4,val,forecast/mse,0.8519654870033264,1.0,89,8
ft_0,val_4,val,forecast/mse,1.4073423147201538,1.6518771431343897,89,8
ft_1,val_4,val,forecast/mse,1.3178439140319824,1.5468278165437435,89,8
ft_2,val_4,val,forecast/mse,0.561133086681366,0.6586335893195343,89,8
ft_3,val_4,val,forecast/mse,0.25992152094841003,0.3050845661162272,89,8
ft_4,val_4,val,forecast/mse,0.12687452137470245,0.14891978995647634,89,8
merged,val_4,val,forecast/mse,0.45080024003982544,0.5291296970555162,89,8
base,val_4,val,forecast/rmse,0.9230197652289611,1.0,89,8
ft_0,val_4,val,forecast/rmse,1.1863145934869694,1.2852537271427729,89,8
ft_1,val_4,val,forecast/rmse,1.1479738298550113,1.2437153277755095,89,8
ft_2,val_4,val,forecast/rmse,0.7490881701651455,0.8115624371048319,89,8
ft_3,val_4,val,forecast/rmse,0.5098249905098906,0.5523446081172759,89,8
ft_4,val_4,val,forecast/rmse,0.3561944993605354,0.3859012697005237,89,8
merged,val_4,val,forecast/rmse,0.6714165920200553,0.7274130168312333,89,8
base,test,test,forecast/mae,0.6571328639984131,1.0,3365,8
ft_0,test,test,forecast/mae,0.6011301279067993,0.9147771490975849,3365,8
