merge_scale,metric,value,selected
0.0,forecast/mse,0.03655112907290459,0
0.05,forecast/mse,0.03020433336496353,0
0.1,forecast/mse,0.025887567549943924,0
0.15,forecast/mse,0.0229779202491045,0
0.2,forecast/mse,0.021025443449616432,0
0.25,forecast/mse,0.019899936392903328,0
0.3,forecast/mse,0.019540900364518166,1
0.35,forecast/mse,0.019900528714060783,0
0.4,forecast/mse,0.020997390151023865,0
0.45,forecast/mse,0.02286504954099655,0
0.5,forecast/mse,0.02558119036257267,0
0.55,forecast/mse,0.02923756279051304,0
0.6,forecast/mse,0.03392792120575905,0
0.65,forecast/mse,0.0397588312625885,0
0.7,forecast/mse,0.046836718916893005,0
0.75,forecast/mse,0.055282484740018845,0
0.8,forecast/mse,0.06521178781986237,0
0.85,forecast/mse,0.07672051340341568,0
0.9,forecast/mse,0.0899132490158081,0
0.95,forecast/mse,0.10491222143173218,0
1.0,forecast/mse,0.12190498411655426,0
1.05,forecast/mse,0.14107775688171387,0
1.1,forecast/mse,0.1626240760087967,0
1.15,forecast/mse,0.18675605952739716,0
1.2,forecast/mse,0.21368150413036346,0
