step,lambda_star,one_over_t,weight,one_over_n,max_dev_from_uniform,fisher_batches,fisher_seed,seed
0,1.0,1.0,0.683492884215616,0.3333333333333333,0.5349924542603115,256,0,123
1,0.6919101188718392,0.5,1.5349924542603115,0.3333333333333333,0.5349924542603115,256,0,123
2,0.2605048871746909,0.3333333333333333,0.7815146615240727,0.3333333333333333,0.5349924542603115,256,0,123
