merge_scale,metric,value,selected
0.0,forecast/mse,0.052534375339746475,0
0.05,forecast/mse,0.04497261345386505,0
0.1,forecast/mse,0.03884857892990112,0
0.15,forecast/mse,0.03400840982794762,0
0.2,forecast/mse,0.030339887365698814,0
0.25,forecast/mse,0.027598761022090912,0
0.3,forecast/mse,0.02554433047771454,0
0.35,forecast/mse,0.024030037224292755,0
0.4,forecast/mse,0.022984638810157776,0
0.45,forecast/mse,0.022364506497979164,0
0.5,forecast/mse,0.022162215784192085,1
0.55,forecast/mse,0.022393569350242615,0
0.6,forecast/mse,0.0231022872030735,0
0.65,forecast/mse,0.024325843900442123,0
0.7,forecast/mse,0.026103932410478592,0
0.75,forecast/mse,0.028469400480389595,0
0.8,forecast/mse,0.031454045325517654,0
0.85,forecast/mse,0.035100314766168594,0
0.9,forecast/mse,0.03946773707866669,0
0.95,forecast/mse,0.04462124779820442,0
1.0,forecast/mse,0.05061345547437668,0
1.05,forecast/mse,0.05750828608870506,0
1.1,forecast/mse,0.06536246091127396,0
1.15,forecast/mse,0.07422515749931335,0
1.2,forecast/mse,0.08414746075868607,0
