merge_scale,metric,value,selected
0.0,forecast/mse,0.37495726346969604,0
0.05,forecast/mse,0.3157770335674286,0
0.1,forecast/mse,0.2636491358280182,0
0.15,forecast/mse,0.21978865563869476,0
0.2,forecast/mse,0.18469151854515076,0
0.25,forecast/mse,0.15821045637130737,0
0.3,forecast/mse,0.1396699696779251,0
0.35,forecast/mse,0.12807752192020416,0
0.4,forecast/mse,0.12209008634090424,0
0.45,forecast/mse,0.12068701535463333,1
0.5,forecast/mse,0.12305915355682373,0
0.55,forecast/mse,0.12851952016353607,0
0.6,forecast/mse,0.13659001886844635,0
0.65,forecast/mse,0.14680351316928864,0
0.7,forecast/mse,0.15870401263237,0
0.75,forecast/mse,0.17184948921203613,0
0.8,forecast/mse,0.1859460324048996,0
0.85,forecast/mse,0.20093964040279388,0
0.9,forecast/mse,0.21668171882629395,0
0.95,forecast/mse,0.23304370045661926,0
1.0,forecast/mse,0.24989630281925201,0
1.05,forecast/mse,0.2671292722225189,0
1.1,forecast/mse,0.2846289873123169,0
1.15,forecast/mse,0.3023031949996948,0
1.2,forecast/mse,0.3201199471950531,0
1.25,forecast/mse,0.3380795121192932,0
1.3,forecast/mse,0.3561781048774719,0
1.35,forecast/mse,0.37445247173309326,0
1.4,forecast/mse,0.39295274019241333,0
1.45,forecast/mse,0.4117361605167389,0
1.5,forecast/mse,0.4308500587940216,0
