segment,tau_norm,tau_over_base,base_norm
0,0.11879375008982694,0.0012277248089409307,96.75926496288831
1,1.9108539800732018,0.01974853757731731,96.75926496288831
2,2.738428644523123,0.02830146183493062,96.75926496288831
