i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.07951655249404746,1
0,2,0.042194722279594934,2
1,0,0.07951655249404746,1
1,1,1.0,0
1,2,0.16264840941773204,1
2,0,0.042194722279594934,2
2,1,0.16264840941773204,1
2,2,1.0,0
