parameter,shape,rank,i,j,angle_index,angle_rad
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,7,1.445281737767696
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,0,0.45440458162711733
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,1,0.7489730612001657
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,2,0.8344881775355608
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,3,0.9275195491467115
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,4,1.0453644329205831
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,5,1.2376230405055872
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,6,1.3068697470481485
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,7,1.5099976421162213
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,0,0.48501938829770835
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,1,0.7325923875822067
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,2,0.7501882705335403
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,3,1.0738299462526395
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,4,1.1072325627693593
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,5,1.2205640251782657
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,6,1.3791313935654113
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,7,1.555271674540664
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,0,0.45440458162711733
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,1,0.7489730612001654
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,2,0.8344881775355609
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,3,0.9275195491467112
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,4,1.0453644329205831
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,5,1.237623040505587
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,6,1.3068697470481485
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,7,1.5099976421162213
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,0,0.8268442178004218
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,1,0.9951237785697952
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,2,1.1269538018721956
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,3,1.222945610728478
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,4,1.2960636339371276
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,5,1.3566551632594592
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,6,1.4307743220449205
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,7,1.5648223669575196
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,0,0.85615288012803
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,1,0.9527092035315691
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,2,1.1068802036488463
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,3,1.254685104568442
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,4,1.3342945244541582
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,5,1.401378927697312
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,6,1.5133347655802305
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,7,1.5364270820827814
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,0,0.8268442178004217
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,1,0.9951237785697951
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,2,1.1269538018721956
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,3,1.222945610728478
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,4,1.2960636339371276
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,5,1.3566551632594592
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,6,1.4307743220449205
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,7,1.5648223669575196
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,0,0.9668091384637524
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,1,1.0394587335634422
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,2,1.1161167754503984
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,3,1.2710373200500964
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,4,1.3524380751363974
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,5,1.4207181104528568
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,6,1.4627780944186863
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,7,1.5353720431945936
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,0,0.85615288012803
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,1,0.9527092035315686
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,2,1.1068802036488463
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,3,1.2546851045684417
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,4,1.3342945244541582
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,5,1.4013789276973119
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,6,1.5133347655802305
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,7,1.5364270820827814
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,0,0.9668091384637525
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,1,1.039458733563442
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,2,1.1161167754503984
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,3,1.2710373200500964
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,4,1.3524380751363974
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,5,1.4207181104528568
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,6,1.4627780944186863
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,7,1.5353720431945936
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,0,0.2842071296671578
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,1,0.4172242796980996
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,2,0.4444136304702667
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,3,0.5547709418058527
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,4,0.6254530416169104
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,5,0.8826626264658418
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,6,1.191076390991862
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,7,1.2968908635411212
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,0,0.24767828668193617
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,1,0.42757361192929005
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,2,0.4552701979050774
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,3,0.5719231742463188
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,4,0.8640210727999524
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,5,1.0332198831784862
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,6,1.318591575718246
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,7,1.445496430599347
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,0,0.2842071296671562
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,1,0.4172242796980999
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,2,0.4444136304702672
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,3,0.5547709418058525
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,4,0.6254530416169104
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,5,0.8826626264658419
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,6,1.191076390991862
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,7,1.2968908635411212
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,0,0.3060109443831444
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,1,0.32842708128680936
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,2,0.43085175925617364
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,3,0.6518938379789809
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,4,0.7840017184537865
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,5,0.9206081889450766
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,6,1.1423791680293731
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,7,1.5127632787843108
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,0,0.24767828668193753
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,1,0.42757361192928983
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,2,0.4552701979050784
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,3,0.5719231742463188
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,4,0.8640210727999524
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,5,1.0332198831784862
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,6,1.318591575718246
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,7,1.445496430599347
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,0,0.3060109443831444
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,1,0.3284270812868097
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,2,0.4308517592561734
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,3,0.6518938379789807
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,4,0.7840017184537862
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,5,0.9206081889450765
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,6,1.1423791680293731
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,7,1.5127632787843108
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,0,0.6117979991456396
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,1,0.851971346667424
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,2,0.8767774114165852
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,3,1.0813802380708932
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,4,1.1786692526222484
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,5,1.400865681408819
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,6,1.456214063510791
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,7,1.5321810784543803
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,0,0.708542941539631
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,1,0.9301088078211958
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,2,0.9781264214281236
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,3,1.0090841651612878
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,4,1.3143296177559782
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,5,1.4068250314534767
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,6,1.4328104118648013
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,7,1.5388971730603402
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,0,0.6117979991456395
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,1,0.851971346667424
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,2,0.8767774114165852
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,3,1.0813802380708932
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,4,1.1786692526222482
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,5,1.400865681408819
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,6,1.456214063510791
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,7,1.5321810784543803
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,0,0.7458150406710339
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,1,0.8167601435310674
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,2,0.8747905620037618
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,3,0.9922637923376727
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,4,1.1782186179298553
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,5,1.1878793840282875
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,6,1.3877361154843693
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,7,1.4698666828204794
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,2,0,0,0.7085429415396307
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,2,0,1,0.9301088078211953
